,class1,class2,domain1,domain2,GT,interdomain,weight,wikidata,coqex,gpt,prob_lesser,prob_greater,pred,acc
11492,volcano,animation feature film,geographical_entity,creative_work,1,True,-0.5964912280701754,-0.5964912280701754,0.8747298243203252,-0.543859649122807,0.5953521945947945,0.4046478054052055,-1,0
10697,spider,river,species,geographical_entity,-1,True,-0.9981326454263929,-0.9981326454263929,-0.14035087719298245,-0.14035087719298245,0.6689147203491218,0.3310852796508782,-1,1
5381,grass,board game,species,creative_work,-1,True,0.07017543859649122,0.07017543859649122,0.9999999999999932,0.543859649122807,0.20215351022449823,0.7978464897755018,1,0
2240,bee,dam,species,geographical_entity,1,True,-0.6666666666666666,-0.6666666666666666,-0.10526315789473684,1.0,0.29057814203701704,0.709421857962983,1,1
8573,plant,police officer,species,occupation,-1,True,-0.3144914824499484,-0.3144914824499484,-0.2016685842512046,-0.6140350877192983,0.7245709172070265,0.27542908279297357,-1,1
1736,astronaut,play,occupation,creative_work,-1,True,-0.5789473684210527,-0.5789473684210527,0.5789473684210527,-0.999978930969978,0.7529317407414207,0.2470682592585794,-1,1
10499,spacecraft,percussion instrument,man-made_object,man-made_object,1,False,-0.17851720683563518,-0.17851720683563518,0.18319096238784408,0.07017543859649122,0.4565257753564247,0.5434742246435753,1,1
4481,fashion designer,video game,occupation,creative_work,-1,True,-0.9023615820600596,-0.9023615820600596,-0.2527779524069341,-0.8756898355363673,0.8354867367079488,0.16451326329205118,-1,1
9671,river,desert,geographical_entity,geographical_entity,1,False,0.9982076614092065,0.9982076614092065,0.6140350877192983,0.995992207979568,0.10144168161573175,0.8985583183842683,1,1
6608,lake,national park,geographical_entity,geographical_entity,1,False,0.6491228070175439,0.6491228070175439,-0.5263157894736842,0.9951209372690131,0.2109151822471429,0.7890848177528571,1,1
1754,astronaut,river,occupation,geographical_entity,-1,True,-0.9981767840300995,-0.9981767840300995,-0.14035087719298245,-0.995914232905205,0.8526716662938828,0.14732833370611717,-1,1
5861,hospital,tea company,organization,organization,1,False,0.9999392610694784,0.9999392610694784,0.28436459175466067,0.9824558988955333,0.12248160285250975,0.8775183971474902,1,1
4736,fish,butterfly,species,species,1,False,-0.6491228070175439,-0.6491228070175439,0.14035087719298245,0.431953815823384,0.41355398438566915,0.5864460156143309,1,1
1349,animation studio,painting,organization,creative_work,-1,True,-0.6491228070175439,-0.6491228070175439,-0.543859649122807,-0.6666666666666666,0.8037264920935726,0.19627350790642742,-1,1
8297,phytoplankton,mobile app,species,creative_work,-1,True,-0.9996392970938239,-0.9996392970938239,0.6315789473684211,-0.4723835429258311,0.6575890348344651,0.34241096516553493,-1,1
6110,insect,travel agency,species,organization,1,True,0.07017543859649122,0.07017543859649122,0.9451344121947926,0.9455747638665534,0.13772212986778098,0.862277870132219,1,1
329,actor,physicist,occupation,occupation,1,False,0.9994180091270571,0.9994180091270571,0.543859649122807,-0.14035087719298245,0.32249310983647994,0.6775068901635201,1,1
2369,bee,spacecraft,species,man-made_object,1,True,-0.3316087996446779,-0.3316087996446779,0.9999999999970858,1.0,0.1512023561204504,0.8487976438795496,1,1
5621,highway,book,geographical_entity,creative_work,-1,True,-0.9895749499252874,-0.9895749499252874,0.05263157894736844,-0.9791794714383082,0.8341979583636865,0.16580204163631346,-1,1
1316,animation studio,cryptocurrency exchange,organization,organization,-1,False,0.8956844646405567,0.8956844646405567,-0.10526315789473684,0.2604923411432994,0.31114912693404295,0.688850873065957,1,0
6890,lawyer,zoo,occupation,geographical_entity,1,True,0.9890678239972207,0.9890678239972207,0.9999412592052052,0.8928800381066088,0.0928226171743336,0.9071773828256664,1,1
1553,architect,scientific paper,occupation,creative_work,-1,True,0.33211007066221304,0.33211007066221304,0.14035087719298245,-0.9119770749858208,0.6886848467897095,0.31131515321029046,-1,1
788,airport,observatory,geographical_entity,man-made_object,1,True,0.6666666666666666,0.6666666666666666,-0.14035087719298245,0.6140350877192983,0.25166919611491456,0.7483308038850854,1,1
10196,snake,fashion designer,species,occupation,-1,True,-0.2701579500574025,-0.2701579500574025,0.5789473684210527,-0.6491226792652733,0.6276802744870846,0.3723197255129154,-1,1
1262,animation feature film,percussion instrument,creative_work,man-made_object,1,True,0.9875925671857341,0.9875925671857341,-0.209370573049287,0.07017543859649122,0.3667052323948399,0.6332947676051601,1,1
869,amphibian,actor,species,occupation,-1,True,-0.9996724584762126,-0.9996724584762126,-0.5614035087719298,-0.12280701754385966,0.7177576711220996,0.2822423288779004,-1,1
7862,painting,satellite,creative_work,man-made_object,1,True,0.5789473684210527,0.5789473684210527,-0.5789473684210527,0.6491228070175439,0.30449333174857607,0.6955066682514239,1,1
11030,travel agency,technological invention,organization,creative_work,1,True,-0.543859649122807,-0.543859649122807,0.9437398326488343,0.9019319195284176,0.18835091661374403,0.811649083386256,1,1
8048,physicist,formula one circuit,occupation,man-made_object,1,True,0.9986429761732993,0.9986429761732993,0.8946600617369788,0.14035087719298245,0.2148004545139407,0.7851995454860593,1,1
2558,bird,observatory,species,man-made_object,1,True,0.14035087719298245,0.14035087719298245,0.9781817745811101,0.9999457255508499,0.12375151867287337,0.8762484813271266,1,1
7955,patent,wind turbine,creative_work,man-made_object,1,True,0.01754385964912279,0.01754385964912279,0.27939382992260137,-0.21197917876494354,0.5033847885261511,0.49661521147384885,-1,0
1772,astronaut,song,occupation,creative_work,-1,True,-0.5789473684210527,-0.5789473684210527,0.6140350877192983,-0.6666666666666666,0.6644982940974955,0.33550170590250444,-1,1
11096,tree,conglomerate,species,organization,1,True,0.05263157894736844,0.05263157894736844,0.6666666666666666,0.6140350877192983,0.2224419833897543,0.7775580166102457,1,1
155,NBA player,spacecraft,occupation,man-made_object,-1,True,0.5964912280701754,0.5964912280701754,0.2427116009380441,-0.543859649122807,0.5356398810986267,0.4643601189013733,-1,1
11573,volcano,nuclear power plant,geographical_entity,geographical_entity,1,False,0.5263157894736842,0.5263157894736842,-0.2598958498415697,0.9342719725157972,0.20759381179894998,0.79240618820105,1,1
1238,ancient civilization,zoo,geographical_entity,geographical_entity,-1,False,-0.9991426639596614,-0.9991426639596614,-0.6140350877192983,-0.1754385964912281,0.7367587704429261,0.2632412295570738,-1,1
3632,cooperative,mobile app,organization,creative_work,-1,True,-0.5964912280701754,-0.5964912280701754,0.6315789473684211,-0.8583505223915072,0.7146046852529693,0.2853953147470308,-1,1
1439,architect,book,occupation,creative_work,-1,True,-0.6140350877192983,-0.6140350877192983,0.5614035087719298,-0.9967234457998718,0.7574942178252672,0.24250578217473281,-1,1
7880,painting,spacecraft,creative_work,man-made_object,1,True,0.6491228070175439,0.6491228070175439,0.5263157894736842,0.6491228070175439,0.17931757253440583,0.8206824274655942,1,1
10832,tea company,merchant ship,organization,man-made_object,-1,True,-0.6491228070175439,-0.6491228070175439,-0.5964912280701754,-0.964910951476328,0.8591164747817082,0.14088352521829187,-1,1
4373,fashion designer,helicopter,occupation,man-made_object,1,True,0.9989850763815339,0.9989850763815339,-0.5964912280701754,-0.5964912280701754,0.6220836066745994,0.37791639332540067,-1,0
5939,insect,coal power plant,species,organization,1,True,0.01754385964912279,0.01754385964912279,0.9629188835334217,0.9982463034439424,0.1321160577596593,0.8678839422403407,1,1
5156,fungus,dentist,species,occupation,1,True,-0.3315383815971386,-0.3315383815971386,-0.5614035087719298,-0.9296371290848015,0.8290137662775876,0.17098623372241242,-1,0
3833,dam,cryptocurrency exchange,geographical_entity,organization,1,True,0.6666666666666666,0.6666666666666666,0.9255290867069519,0.9999984195363781,0.09979082470787815,0.9002091752921219,1,1
986,amphibian,national dance,species,creative_work,1,True,0.543859649122807,0.543859649122807,0.999973978041659,0.9999999999971969,0.10155227054865368,0.8984477294513463,1,1
2141,bank,scientific paper,organization,creative_work,-1,True,0.33324199319624526,0.33324199319624526,0.14035087719298245,-0.8593698195282228,0.6745153109898872,0.32548468901011285,-1,1
104,NBA player,nurse,occupation,occupation,-1,False,-0.6140350877192983,-0.6140350877192983,-0.8942974682450511,-0.9999958266219653,0.8818774561642929,0.11812254383570707,-1,1
3734,cryptocurrency exchange,observatory,organization,man-made_object,-1,True,-0.9980150340628223,-0.9980150340628223,0.12280701754385966,-0.6489279668542488,0.7635093399644115,0.2364906600355885,-1,1
9338,publisher,spacecraft,organization,man-made_object,1,True,0.9993743336318542,0.9993743336318542,0.5263157894736842,-0.12280701754385966,0.3200715962928946,0.6799284037071054,1,1
8492,plant,fast food restaurant,species,organization,-1,True,-0.2631578947368421,-0.2631578947368421,0.9412845370285966,-0.5087719298245614,0.5324832029809249,0.4675167970190751,-1,1
4043,dentist,national park,occupation,geographical_entity,1,True,0.5087719298245614,0.5087719298245614,0.982387696430188,0.9998156868659401,0.10422306491219402,0.895776935087806,1,1
1847,bacteria,bank,species,organization,1,True,-0.33324199319624526,-0.33324199319624526,-0.10526315789473684,0.6666666666666666,0.34168237043194494,0.6583176295680551,1,1
2210,bee,bank,species,organization,-1,True,-0.33324199319624526,-0.33324199319624526,0.9999999999952441,1.0,0.15131130244787505,0.848688697552125,1,0
4808,fish,mammal,species,species,1,False,-0.6666666666666666,-0.6666666666666666,0.8524280629716063,0.8386779158513598,0.22015945955793914,0.7798405404420609,1,1
584,airline pilot,football club,occupation,organization,1,True,-0.9590143669657046,-0.9590143669657046,0.9824546196256064,0.9794008833749647,0.203688459264579,0.796311540735421,1,1
8423,plant,airport,species,geographical_entity,1,True,0.0,0.0,0.9999428158039194,0.6491228070175439,0.18757085843573174,0.8124291415642683,1,1
11870,zoo,animation feature film,geographical_entity,creative_work,1,True,-0.5789473684210527,-0.5789473684210527,0.9007419514737043,0.08771929824561402,0.3976257097564474,0.6023742902435526,1,1
2321,bee,physicist,species,occupation,-1,True,-0.9991609687065593,-0.9991609687065593,0.9649120657180283,0.31514463693411987,0.3740219582694587,0.6259780417305413,1,0
1622,astronaut,animation studio,occupation,organization,1,True,0.5614035087719298,0.5614035087719298,0.5614035087719298,-0.9907954900660468,0.6273629133272718,0.37263708667272827,-1,0
11726,world heritage site,animation feature film,geographical_entity,creative_work,-1,True,-0.9875745763329767,-0.9875745763329767,0.5614035087719298,-0.2588608509862933,0.6047893717059032,0.3952106282940968,-1,1
6497,journalist,technological invention,occupation,creative_work,1,True,0.9994512571288929,0.9994512571288929,0.9098573929008015,0.8329882593896963,0.10361394986727268,0.8963860501327273,1,1
8849,police officer,publisher,occupation,organization,1,True,-0.9155248820878535,-0.9155248820878535,0.31553847706942506,0.6491228070175439,0.358385739674961,0.641614260325039,1,1
5450,grass,lawyer,species,occupation,-1,True,-0.9719947792600738,-0.9719947792600738,-0.9999285602435272,-0.8753098674596052,0.8914748298152759,0.10852517018472407,-1,1
9977,school teacher,publisher,occupation,organization,1,True,-0.9971058979037147,-0.9971058979037147,0.8394284566885833,1.0,0.21691622368697439,0.7830837763130256,1,1
8507,plant,helicopter,species,man-made_object,1,True,0.08771929824561402,0.08771929824561402,0.9823914166147875,-0.08771929824561404,0.3555746046237893,0.6444253953762107,1,1
9599,researcher,travel agency,occupation,organization,1,True,0.6315789473684211,0.6315789473684211,0.47132539872889007,0.4478681158834045,0.22591205039104012,0.7740879496089599,1,1
11054,tree,airport,species,geographical_entity,1,True,-0.6666666666666666,-0.6666666666666666,0.6666666666666666,0.6315789473684211,0.2891918320108551,0.7108081679891449,1,1
6668,lake,technological invention,geographical_entity,creative_work,1,True,0.6666666666666666,0.6666666666666666,0.5263157894736842,0.9769641632820182,0.126378759100511,0.873621240899489,1,1
11972,zoo,space station,geographical_entity,man-made_object,1,True,0.9815986957960369,0.9815986957960369,0.8988019277427134,0.971288488160058,0.09013764031751104,0.909862359682489,1,1
11654,website,bicycle,creative_work,man-made_object,1,True,0.999686207281127,0.999686207281127,0.03508771929824561,0.01754385964912279,0.34670137183717553,0.6532986281628245,1,1
1583,architect,university,occupation,organization,1,True,0.8628653310498745,0.8628653310498745,0.5614035087719298,-0.14035087719298245,0.33585175279982427,0.6641482472001757,1,1
263,actor,film,occupation,creative_work,1,True,0.543859649122807,0.543859649122807,0.5964912280701754,-0.6140350877192983,0.5114198021787464,0.4885801978212536,-1,0
9782,river,video game,geographical_entity,creative_work,-1,True,0.961065700319404,0.961065700319404,0.6140350877192983,-0.19147915222284376,0.33151769937692155,0.6684823006230785,1,0
8795,police officer,highway,occupation,geographical_entity,1,True,0.9806691045372594,0.9806691045372594,0.9999736463187266,0.6666666666666666,0.11951369964407144,0.8804863003559286,1,1
3755,cryptocurrency exchange,satellite,organization,man-made_object,-1,True,-0.9916839134388263,-0.9916839134388263,-0.6140350877192983,-0.9986829146605117,0.8847260432527027,0.1152739567472974,-1,1
9446,researcher,board game,occupation,creative_work,1,True,0.5964912280701754,0.5964912280701754,0.8579558091819748,0.4479575255030544,0.19096158594950063,0.8090384140504994,1,1
1244,animation feature film,formula one circuit,creative_work,man-made_object,1,True,0.6140350877192983,0.6140350877192983,-0.14035087719298245,0.8917438798078802,0.19718466101143495,0.802815338988565,1,1
11897,zoo,cryptocurrency exchange,geographical_entity,organization,1,True,0.9815651246405145,0.9815651246405145,-0.14035087719298245,0.9519947255462027,0.15854792567179177,0.8414520743282082,1,1
8852,police officer,religious text,occupation,creative_work,1,True,0.3324264787038472,0.3324264787038472,0.9821542134057356,0.6491228070175439,0.16410342252059662,0.8358965774794034,1,1
5948,insect,cryptocurrency exchange,species,organization,1,True,0.07017543859649122,0.07017543859649122,0.9804218667073651,0.9982506658508606,0.12784380751631774,0.8721561924836823,1,1
7844,painting,observatory,creative_work,man-made_object,1,True,0.6315789473684211,0.6315789473684211,-0.18755253758397597,0.6491228070175439,0.25227133089301546,0.7477286691069845,1,1
11849,world heritage site,travel agency,geographical_entity,organization,-1,True,-0.9453951063870987,-0.9453951063870987,-0.9085957995831294,-0.944676686161578,0.8931170423925853,0.10688295760741476,-1,1
2783,book,oil tanker,creative_work,man-made_object,1,True,0.989836643183744,0.989836643183744,-0.5789473684210527,0.9791801064442739,0.190696327817091,0.809303672182909,1,1
1961,bacteria,patent,species,creative_work,1,True,0.0,0.0,-0.9638705558008152,-0.8641927842936111,0.8271656392355109,0.17283436076448913,-1,0
2678,board game,formula one circuit,creative_work,man-made_object,1,True,-0.32449706942252454,-0.32449706942252454,-0.543859649122807,0.9649008664841778,0.3173705330018155,0.6826294669981845,1,1
3770,cryptocurrency exchange,space station,organization,man-made_object,1,True,0.14035087719298245,0.14035087719298245,0.5263157894736842,0.8931400205898372,0.17411052537778493,0.8258894746222151,1,1
2885,butterfly,castle,species,geographical_entity,-1,True,-0.23842535083738506,-0.23842535083738506,0.6140350877192983,0.9473680860583351,0.18559057142533264,0.8144094285746674,1,0
8735,police officer,animation feature film,occupation,creative_work,1,True,-0.5087719298245614,-0.5087719298245614,0.9999784274095802,0.6491228070175439,0.23120377287530036,0.7687962271246996,1,1
10466,space station,percussion instrument,man-made_object,man-made_object,-1,False,-0.6315789473684211,-0.6315789473684211,-0.8895820460269436,-0.9996834507882232,0.8824929935612391,0.11750700643876083,-1,1
11831,world heritage site,song,geographical_entity,creative_work,-1,True,-0.9935471168345312,-0.9935471168345312,0.5614035087719298,-0.6666666666666666,0.7171151895080481,0.28288481049195197,-1,1
5534,grass,space station,species,man-made_object,1,True,0.10526315789473684,0.10526315789473684,0.999999999999993,0.9999996304747342,0.12431284433411616,0.8756871556658838,1,1
3920,dam,spacecraft,geographical_entity,man-made_object,1,True,0.6666666666666666,0.6666666666666666,0.9805549928625868,0.2979478996568324,0.20282015758347183,0.7971798424165282,1,1
8792,police officer,helicopter,occupation,man-made_object,1,True,0.9991780540810952,0.9991780540810952,0.9824322719306,0.31578947368421056,0.17298695114664042,0.8270130488533596,1,1
9530,researcher,nurse,occupation,occupation,-1,False,0.03508771929824561,0.03508771929824561,-0.6315789473684211,-0.9974350272272495,0.8195580132233257,0.1804419867766743,-1,1
9332,publisher,song,organization,creative_work,-1,True,0.29337884460795477,0.29337884460795477,0.5614035087719298,-0.5964912280701754,0.5436800014504117,0.4563199985495882,-1,1
11909,zoo,formula one circuit,geographical_entity,man-made_object,1,True,0.5789473684210527,0.5789473684210527,0.918294363760118,0.9144380272310949,0.11461801086899515,0.8853819891310049,1,1
6404,journalist,island,occupation,geographical_entity,1,True,0.543859649122807,0.543859649122807,0.8544869746092747,-0.8290275311324192,0.5390276300606933,0.4609723699393067,-1,0
10775,submarine,observatory,man-made_object,man-made_object,-1,False,0.5087719298245613,0.5087719298245613,0.12280701754385966,-0.9718329907552713,0.6870280281619686,0.3129719718380314,-1,1
2615,bird,skyscraper,species,man-made_object,1,True,0.05263157894736844,0.05263157894736844,0.9780901402636704,0.5941625699550913,0.19582506071857653,0.8041749392814235,1,1
1955,bacteria,oil tanker,species,man-made_object,1,True,-0.328407648617068,-0.328407648617068,-0.5087719298245614,0.6140350877192983,0.4126152826946865,0.5873847173053135,1,1
3668,cooperative,smartphone,organization,man-made_object,-1,True,0.8754632120353696,0.8754632120353696,0.14035087719298245,-0.9998546705003828,0.6501590339448236,0.3498409660551765,-1,1
8969,politician,cryptocurrency exchange,occupation,organization,1,True,0.99936996320889,0.99936996320889,0.15789473684210523,-0.24151864963286115,0.4042207857976069,0.5957792142023931,1,1
10865,tea company,satellite,organization,man-made_object,-1,True,-0.9920801373817542,-0.9920801373817542,-0.2806842222368053,0.2980994030356567,0.5608026337835852,0.43919736621641475,-1,1
1958,bacteria,painting,species,creative_work,1,True,-0.6666666666666666,-0.6666666666666666,-0.14035087719298245,-0.6140350877192983,0.7528205635527748,0.24717943644722518,-1,0
4685,fish,NBA player,species,occupation,1,True,-0.6491228070175439,-0.6491228070175439,0.8936808353024639,0.9998207633129094,0.18292570607179537,0.8170742939282046,1,1
6803,lawyer,observatory,occupation,man-made_object,1,True,0.9899220460538306,0.9899220460538306,0.999941700435422,0.8753388242490258,0.09461752299598913,0.9053824770040109,1,1
6662,lake,submarine,geographical_entity,man-made_object,1,True,0.6666666666666666,0.6666666666666666,0.15789473684210523,0.9951429158203373,0.1497940350958621,0.8502059649041379,1,1
11639,volcano,video game,geographical_entity,creative_work,-1,True,-0.9214104877211006,-0.9214104877211006,0.5789473684210527,-0.928321554935985,0.7692561416582555,0.23074385834174446,-1,1
9410,religious text,website,creative_work,creative_work,-1,False,-0.9996636836559057,-0.9996636836559057,-0.6315789473684211,-0.6666666666666666,0.8381002869375089,0.1618997130624911,-1,1
8663,play,helicopter,creative_work,man-made_object,-1,True,0.9806204460900781,0.9806204460900781,-0.5964912280701754,-0.5263157894736842,0.6038715580475319,0.3961284419524681,-1,1
5087,fungus,airline,species,organization,1,True,-0.3331794720187854,-0.3331794720187854,0.9823321225540399,0.31578947368402227,0.2947908066007714,0.7052091933992286,1,1
10658,spider,painting,species,creative_work,-1,True,-0.543859649122807,-0.543859649122807,0.5789473684210527,-0.6491228070175439,0.6602701382950987,0.33972986170490127,-1,1
1922,bacteria,island,species,geographical_entity,1,True,-0.9979452001423561,-0.9979452001423561,0.18565710379084055,0.5614035087719298,0.41234856305662326,0.5876514369433767,1,1
2606,bird,satellite,species,man-made_object,1,True,0.08771929824561402,0.08771929824561402,-0.543859649122807,0.9999469646959217,0.26440719943374924,0.7355928005662508,1,1
4271,desert,tea company,geographical_entity,organization,-1,True,0.8750805193130047,0.8750805193130047,-0.4648591206714709,-0.9999999892048774,0.7272477807740022,0.2727522192259978,-1,1
3941,dam,website,geographical_entity,creative_work,-1,True,0.543859649122807,0.543859649122807,-0.05263157894736844,-0.6491228070175439,0.6167080436294803,0.38329195637051977,-1,1
977,amphibian,lawyer,species,occupation,-1,True,-0.9712394631028308,-0.9712394631028308,-0.9999379091849295,-0.8753037564800152,0.8914366645762364,0.1085633354237636,-1,1
8732,police officer,ancient civilization,occupation,geographical_entity,1,True,0.999198376761571,0.999198376761571,0.9999783722747045,0.6491228070175439,0.12077685678315764,0.8792231432168424,1,1
1478,architect,formula one circuit,occupation,man-made_object,1,True,0.9983043372385086,0.9983043372385086,0.5789473684210527,0.5263157894736842,0.17041132334344744,0.8295886766565526,1,1
3422,coal power plant,helicopter,organization,man-made_object,-1,True,0.9795371595570437,0.9795371595570437,-0.9273128233772044,-0.9999999999970752,0.7688730151543504,0.23112698484564959,-1,1
11198,tree,politician,species,occupation,-1,True,-0.9993689661981993,-0.9993689661981993,-0.03508771929824561,0.6140350877192983,0.42880094679291547,0.5711990532070845,1,0
9257,publisher,coal power plant,organization,organization,1,False,0.926826947567133,0.926826947567133,0.14035087719298245,0.6140350877192983,0.19906360832302883,0.8009363916769712,1,1
2189,bee,airline pilot,species,occupation,-1,True,-0.9979648010833202,-0.9979648010833202,-0.9298202443591648,1.0,0.4429609397711839,0.5570390602288161,1,0
10169,snake,castle,species,geographical_entity,-1,True,-0.8865725765123537,-0.8865725765123537,0.5789473684210527,-0.28063993129174003,0.5961180718066179,0.4038819281933821,-1,1
227,actor,book,occupation,creative_work,-1,True,0.9958214212612951,0.9958214212612951,0.5614035087719298,-0.9967234625682097,0.5750488932424072,0.4249511067575928,-1,1
8873,police officer,space station,occupation,man-made_object,1,True,0.9991983595902352,0.9991983595902352,0.9999784140080035,0.6491228070175439,0.12077685509023617,0.8792231449097638,1,1
9641,river,bicycle,geographical_entity,man-made_object,-1,True,0.9982139151161494,0.9982139151161494,-0.14035087719298245,-0.9934641381297716,0.671579542305979,0.32842045769402095,-1,1
11159,tree,national dance,species,creative_work,1,True,0.07017543859649122,0.07017543859649122,0.6666666666666666,0.9849144013949864,0.15228154059215881,0.8477184594078412,1,1
8864,police officer,skyscraper,occupation,man-made_object,1,True,0.543859649122807,0.543859649122807,0.9999783427527911,0.6491228070175439,0.14823748831252803,0.851762511687472,1,1
2183,bee,actor,species,occupation,-1,True,-0.9996948892602661,-0.9996948892602661,0.6315789473684211,0.9792376549774714,0.24360677677258769,0.7563932232274123,1,0
2012,bacteria,smartphone,species,man-made_object,-1,True,0.0,0.0,0.12280701754385966,-0.9998543742728757,0.747457255163395,0.252542744836605,-1,1
3188,castle,satellite,geographical_entity,man-made_object,1,True,0.4294174074569061,0.4294174074569061,-0.6140350877192983,0.33333333267869814,0.4160663200812639,0.5839336799187361,1,1
9290,publisher,mobile app,organization,creative_work,-1,True,0.9992489583135168,0.9992489583135168,0.5614035087719298,-0.9987507750289201,0.5752230543328217,0.4247769456671783,-1,1
6014,insect,national dance,species,creative_work,1,True,0.10526315789473684,0.10526315789473684,0.9980212329991206,0.9982480926105871,0.12467617930071628,0.8753238206992837,1,1
1988,bacteria,publisher,species,organization,1,True,-0.33272167067861397,-0.33272167067861397,-0.14035087719298245,0.6666666666666666,0.3463389835031703,0.6536610164968297,1,1
590,airline pilot,helicopter,occupation,man-made_object,1,True,0.99792978066652,0.99792978066652,0.9824543120970873,-0.543859649122807,0.37600600158416597,0.623993998415834,1,1
2915,butterfly,fast food restaurant,species,organization,-1,True,-0.21052631578947367,-0.21052631578947367,-0.5614035087719298,-0.6140350877192983,0.7553882244322971,0.24461177556770283,-1,1
2939,butterfly,industrial robot,species,man-made_object,-1,True,0.15789473684210523,0.15789473684210523,-0.9472269768809914,-0.9282572610977811,0.8252765673547007,0.17472343264529927,-1,1
7565,nuclear power plant,website,geographical_entity,creative_work,-1,True,-0.9995448071091236,-0.9995448071091236,-0.05263157894736844,-0.6666666666666666,0.7856933741176482,0.21430662588235183,-1,1
6665,lake,tea company,geographical_entity,organization,1,True,0.6666666666666666,0.6666666666666666,-0.5087719298245614,0.9774584462161258,0.2112744570241808,0.7887255429758192,1,1
11714,wind turbine,skyscraper,man-made_object,man-made_object,1,False,-0.992618548113103,-0.992618548113103,0.5789473684210527,0.9504264187488083,0.2554249871209371,0.7445750128790629,1,1
6320,journalist,airport,occupation,geographical_entity,1,True,0.9921856575787237,0.9921856575787237,0.8915302211036966,0.19505690504861387,0.20451660105225655,0.7954833989477434,1,1
4625,film,national dance,creative_work,creative_work,1,False,0.9990853080594242,0.9990853080594242,-0.03508771929824561,0.9999989247907145,0.1418582349056824,0.8581417650943176,1,1
4580,fast food restaurant,submarine,organization,man-made_object,1,True,-0.31578947368421056,-0.31578947368421056,0.8937077220628385,0.9606736983483565,0.16496808603925772,0.8350319139607423,1,1
5876,hospital,wind turbine,organization,man-made_object,-1,True,0.9999381333086405,0.9999381333086405,-0.10526315789473684,-0.9672338901713292,0.6595458917764041,0.34045410822359595,-1,1
11615,volcano,song,geographical_entity,creative_work,-1,True,-0.5614035087719298,-0.5614035087719298,0.5614035087719298,-0.6666666666666666,0.6694386750019281,0.33056132499807195,-1,1
10739,spider,university,species,organization,1,True,-0.27749812678333563,-0.27749812678333563,0.5263157894736842,0.9539825310899156,0.19552684358875405,0.804473156411246,1,1
11987,zoo,travel agency,geographical_entity,organization,-1,True,0.9814100835216991,0.9814100835216991,-0.8904558667771939,-0.9434310939835747,0.7520250209868148,0.2479749790131852,-1,1
9923,school teacher,hospital,occupation,organization,1,True,-0.9823326501138969,-0.9823326501138969,0.8577034611854263,0.6666666666666666,0.29064198236130456,0.7093580176386954,1,1
11219,tree,school teacher,species,occupation,-1,True,-0.9482686123874492,-0.9482686123874492,-0.5263157894736842,-1.0,0.8770475622088116,0.12295243779118833,-1,1
1259,animation feature film,oil tanker,creative_work,man-made_object,-1,True,0.9875685721709976,0.9875685721709976,-0.9122349030542157,-0.6315526698171974,0.6760294029779639,0.3239705970220361,-1,1
4487,fashion designer,website,occupation,creative_work,-1,True,-0.9963225875322334,-0.9963225875322334,-0.5789473684210527,-0.6315789473684211,0.82748486666657,0.17251513333343005,-1,1
7196,mobile app,religious text,creative_work,creative_work,1,False,0.31156391725193255,0.31156391725193255,-0.6315789473684211,0.9987369324501926,0.25241983371951915,0.7475801662804809,1,1
7928,patent,satellite,creative_work,man-made_object,1,True,-0.9879858187205474,-0.9879858187205474,0.9111231538439517,0.8760274038923871,0.23528819753568353,0.7647118024643165,1,1
9392,religious text,skyscraper,creative_work,man-made_object,-1,True,-0.3257755516270357,-0.3257755516270357,-0.6140350877192983,-0.15789473684210528,0.6587471708219578,0.3412528291780422,-1,1
803,airport,play,geographical_entity,creative_work,1,True,0.6315789473684211,0.6315789473684211,-0.08771929824561404,-0.2955320761060372,0.5039950390681085,0.4960049609318915,-1,0
1535,architect,police officer,occupation,occupation,-1,False,0.9438363321230133,0.9438363321230133,-0.26230618338764394,-0.6666666666666666,0.602111178796044,0.3978888212039559,-1,1
1082,amphibian,university,species,organization,-1,True,-0.943397119021232,-0.943397119021232,0.9296704212361485,0.278945546683928,0.38261775964682276,0.6173822403531772,1,0
2819,book,spacecraft,creative_work,man-made_object,1,True,0.9898234198149337,0.9898234198149337,0.5087719298245613,0.9791801449136859,0.10972487428851807,0.8902751257114819,1,1
7649,nurse,industrial robot,occupation,man-made_object,1,True,0.9970864315030612,0.9970864315030612,0.14035087719298245,0.6309106084811574,0.19009033197377156,0.8099096680262284,1,1
560,airline pilot,conglomerate,occupation,organization,1,True,0.9801797423066448,0.9801797423066448,0.9824546544454401,0.9216730212115642,0.09112062633553308,0.9088793736644669,1,1
8432,plant,animation feature film,species,creative_work,1,True,-0.2845733619504173,-0.2845733619504173,0.9999459509596865,0.6666666666666666,0.20757833213463928,0.7924216678653607,1,1
9020,politician,merchant ship,occupation,man-made_object,1,True,0.9993698885160951,0.9993698885160951,0.08771929824561402,-0.6140350877192983,0.528001998048032,0.47199800195196795,-1,0
11480,video game,wind turbine,creative_work,man-made_object,1,True,0.9927507790881606,0.9927507790881606,-0.6315789473684211,-0.1944874291046621,0.5070124075310991,0.4929875924689009,-1,0
3425,coal power plant,industrial robot,organization,man-made_object,-1,True,0.9797031974742815,0.9797031974742815,-0.9297614005518607,-0.9984668460344478,0.7687817863167377,0.23121821368326229,-1,1
