,class1,class2,domain1,domain2,GT,interdomain,weight,wikidata,coqex,gpt,prob_lesser,prob_greater,pred,acc
9338,publisher,spacecraft,organization,man-made_object,1,True,1.0,1.0,1.0,-1.0,0.4674213924851056,0.5325786075148944,1,1
8492,plant,fast food restaurant,species,organization,-1,True,0.0,0.0,1.0,-1.0,0.5220977118335559,0.47790228816644414,-1,1
4043,dentist,national park,occupation,geographical_entity,1,True,1.0,1.0,1.0,1.0,0.2828651901918614,0.7171348098081386,1,1
1847,bacteria,bank,species,organization,1,True,1.0,1.0,-1.0,1.0,0.3741412144346301,0.6258587855653699,1,1
2210,bee,bank,species,organization,-1,True,1.0,1.0,1.0,1.0,0.2828651901918614,0.7171348098081386,1,0
4808,fish,mammal,species,species,1,False,-1.0,-1.0,1.0,1.0,0.3793288567889701,0.6206711432110299,1,1
584,airline pilot,football club,occupation,organization,1,True,-1.0,-1.0,1.0,1.0,0.3793288567889701,0.6206711432110299,1,1
8423,plant,airport,species,geographical_entity,1,True,1.0,1.0,1.0,1.0,0.2828651901918614,0.7171348098081386,1,1
11870,zoo,animation feature film,geographical_entity,creative_work,1,True,-1.0,-1.0,1.0,1.0,0.3793288567889701,0.6206711432110299,1,1
2321,bee,physicist,species,occupation,-1,True,-1.0,-1.0,1.0,-1.0,0.5762495871181209,0.4237504128818791,-1,1
1622,astronaut,animation studio,occupation,organization,1,True,1.0,1.0,1.0,-1.0,0.4674213924851056,0.5325786075148944,1,1
11726,world heritage site,animation feature film,geographical_entity,creative_work,-1,True,-1.0,-1.0,1.0,1.0,0.3793288567889701,0.6206711432110299,1,0
6497,journalist,technological invention,occupation,creative_work,1,True,1.0,1.0,1.0,1.0,0.2828651901918614,0.7171348098081386,1,1
8849,police officer,publisher,occupation,organization,1,True,-1.0,-1.0,-1.0,1.0,0.4808603822516243,0.5191396177483757,1,1
5450,grass,lawyer,species,occupation,-1,True,-1.0,-1.0,-1.0,-1.0,0.6733108942104322,0.3266891057895678,-1,1
9977,school teacher,publisher,occupation,organization,1,True,-1.0,-1.0,1.0,1.0,0.3793288567889701,0.6206711432110299,1,1
8507,plant,helicopter,species,man-made_object,1,True,1.0,1.0,1.0,-1.0,0.4674213924851056,0.5325786075148944,1,1
9599,researcher,travel agency,occupation,organization,1,True,1.0,1.0,1.0,1.0,0.2828651901918614,0.7171348098081386,1,1
11054,tree,airport,species,geographical_entity,1,True,-1.0,-1.0,1.0,1.0,0.3793288567889701,0.6206711432110299,1,1
6668,lake,technological invention,geographical_entity,creative_work,1,True,1.0,1.0,1.0,1.0,0.2828651901918614,0.7171348098081386,1,1
11972,zoo,space station,geographical_entity,man-made_object,1,True,1.0,1.0,1.0,1.0,0.2828651901918614,0.7171348098081386,1,1
11654,website,bicycle,creative_work,man-made_object,1,True,1.0,1.0,1.0,1.0,0.2828651901918614,0.7171348098081386,1,1
1583,architect,university,occupation,organization,1,True,1.0,1.0,1.0,-1.0,0.4674213924851056,0.5325786075148944,1,1
263,actor,film,occupation,creative_work,1,True,1.0,1.0,1.0,-1.0,0.4674213924851056,0.5325786075148944,1,1
9782,river,video game,geographical_entity,creative_work,-1,True,1.0,1.0,1.0,1.0,0.2828651901918614,0.7171348098081386,1,0
8795,police officer,highway,occupation,geographical_entity,1,True,1.0,1.0,1.0,1.0,0.2828651901918614,0.7171348098081386,1,1
3755,cryptocurrency exchange,satellite,organization,man-made_object,-1,True,-1.0,-1.0,-1.0,-1.0,0.6733108942104322,0.3266891057895678,-1,1
9446,researcher,board game,occupation,creative_work,1,True,1.0,1.0,1.0,1.0,0.2828651901918614,0.7171348098081386,1,1
1244,animation feature film,formula one circuit,creative_work,man-made_object,1,True,1.0,1.0,-1.0,1.0,0.3741412144346301,0.6258587855653699,1,1
11897,zoo,cryptocurrency exchange,geographical_entity,organization,1,True,1.0,1.0,-1.0,1.0,0.3741412144346301,0.6258587855653699,1,1
8852,police officer,religious text,occupation,creative_work,1,True,-1.0,-1.0,1.0,1.0,0.3793288567889701,0.6206711432110299,1,1
5948,insect,cryptocurrency exchange,species,organization,1,True,1.0,1.0,1.0,1.0,0.2828651901918614,0.7171348098081386,1,1
7844,painting,observatory,creative_work,man-made_object,1,True,1.0,1.0,-1.0,1.0,0.3741412144346301,0.6258587855653699,1,1
11849,world heritage site,travel agency,geographical_entity,organization,-1,True,-1.0,-1.0,-1.0,-1.0,0.6733108942104322,0.3266891057895678,-1,1
2783,book,oil tanker,creative_work,man-made_object,1,True,1.0,1.0,-1.0,1.0,0.3741412144346301,0.6258587855653699,1,1
1961,bacteria,patent,species,creative_work,1,True,1.0,1.0,-1.0,-1.0,0.5708457552035261,0.4291542447964739,-1,0
2678,board game,formula one circuit,creative_work,man-made_object,1,True,1.0,1.0,-1.0,1.0,0.3741412144346301,0.6258587855653699,1,1
3770,cryptocurrency exchange,space station,organization,man-made_object,1,True,1.0,1.0,1.0,1.0,0.2828651901918614,0.7171348098081386,1,1
2885,butterfly,castle,species,geographical_entity,-1,True,1.0,1.0,1.0,1.0,0.2828651901918614,0.7171348098081386,1,0
8735,police officer,animation feature film,occupation,creative_work,1,True,-1.0,-1.0,1.0,1.0,0.3793288567889701,0.6206711432110299,1,1
10466,space station,percussion instrument,man-made_object,man-made_object,-1,False,-1.0,-1.0,-1.0,-1.0,0.6733108942104322,0.3266891057895678,-1,1
11831,world heritage site,song,geographical_entity,creative_work,-1,True,-1.0,-1.0,1.0,-1.0,0.5762495871181209,0.4237504128818791,-1,1
5534,grass,space station,species,man-made_object,1,True,1.0,1.0,1.0,1.0,0.2828651901918614,0.7171348098081386,1,1
3920,dam,spacecraft,geographical_entity,man-made_object,1,True,1.0,1.0,1.0,-1.0,0.4674213924851056,0.5325786075148944,1,1
8792,police officer,helicopter,occupation,man-made_object,1,True,1.0,1.0,1.0,0.0,0.3704244464631621,0.6295755535368379,1,1
9530,researcher,nurse,occupation,occupation,-1,False,1.0,1.0,-1.0,-1.0,0.5708457552035261,0.4291542447964739,-1,1
9332,publisher,song,organization,creative_work,-1,True,-1.0,-1.0,1.0,-1.0,0.5762495871181209,0.4237504128818791,-1,1
11909,zoo,formula one circuit,geographical_entity,man-made_object,1,True,1.0,1.0,1.0,1.0,0.2828651901918614,0.7171348098081386,1,1
6404,journalist,island,occupation,geographical_entity,1,True,1.0,1.0,1.0,-1.0,0.4674213924851056,0.5325786075148944,1,1
10775,submarine,observatory,man-made_object,man-made_object,-1,False,1.0,1.0,1.0,-1.0,0.4674213924851056,0.5325786075148944,1,0
2615,bird,skyscraper,species,man-made_object,1,True,1.0,1.0,1.0,0.0,0.3704244464631621,0.6295755535368379,1,1
1955,bacteria,oil tanker,species,man-made_object,1,True,1.0,1.0,-1.0,1.0,0.3741412144346301,0.6258587855653699,1,1
3668,cooperative,smartphone,organization,man-made_object,-1,True,1.0,1.0,1.0,-1.0,0.4674213924851056,0.5325786075148944,1,0
8969,politician,cryptocurrency exchange,occupation,organization,1,True,1.0,1.0,1.0,-1.0,0.4674213924851056,0.5325786075148944,1,1
10865,tea company,satellite,organization,man-made_object,-1,True,-1.0,-1.0,1.0,-1.0,0.5762495871181209,0.4237504128818791,-1,1
1958,bacteria,painting,species,creative_work,1,True,-1.0,-1.0,-1.0,-1.0,0.6733108942104322,0.3266891057895678,-1,0
4685,fish,NBA player,species,occupation,1,True,-1.0,-1.0,1.0,1.0,0.3793288567889701,0.6206711432110299,1,1
6803,lawyer,observatory,occupation,man-made_object,1,True,1.0,1.0,1.0,1.0,0.2828651901918614,0.7171348098081386,1,1
6662,lake,submarine,geographical_entity,man-made_object,1,True,1.0,1.0,1.0,1.0,0.2828651901918614,0.7171348098081386,1,1
11639,volcano,video game,geographical_entity,creative_work,-1,True,-1.0,-1.0,1.0,-1.0,0.5762495871181209,0.4237504128818791,-1,1
9410,religious text,website,creative_work,creative_work,-1,False,-1.0,-1.0,-1.0,-1.0,0.6733108942104322,0.3266891057895678,-1,1
8663,play,helicopter,creative_work,man-made_object,-1,True,1.0,1.0,-1.0,-1.0,0.5708457552035261,0.4291542447964739,-1,1
5087,fungus,airline,species,organization,1,True,1.0,1.0,1.0,-1.0,0.4674213924851056,0.5325786075148944,1,1
10658,spider,painting,species,creative_work,-1,True,-1.0,-1.0,1.0,-1.0,0.5762495871181209,0.4237504128818791,-1,1
1922,bacteria,island,species,geographical_entity,1,True,-1.0,-1.0,1.0,1.0,0.3793288567889701,0.6206711432110299,1,1
2606,bird,satellite,species,man-made_object,1,True,1.0,1.0,-1.0,1.0,0.3741412144346301,0.6258587855653699,1,1
4271,desert,tea company,geographical_entity,organization,-1,True,1.0,1.0,-1.0,-1.0,0.5708457552035261,0.4291542447964739,-1,1
3941,dam,website,geographical_entity,creative_work,-1,True,1.0,1.0,-1.0,-1.0,0.5708457552035261,0.4291542447964739,-1,1
977,amphibian,lawyer,species,occupation,-1,True,-1.0,-1.0,-1.0,-1.0,0.6733108942104322,0.3266891057895678,-1,1
8732,police officer,ancient civilization,occupation,geographical_entity,1,True,1.0,1.0,1.0,1.0,0.2828651901918614,0.7171348098081386,1,1
1478,architect,formula one circuit,occupation,man-made_object,1,True,1.0,1.0,1.0,1.0,0.2828651901918614,0.7171348098081386,1,1
3422,coal power plant,helicopter,organization,man-made_object,-1,True,1.0,1.0,-1.0,-1.0,0.5708457552035261,0.4291542447964739,-1,1
11198,tree,politician,species,occupation,-1,True,-1.0,-1.0,-1.0,1.0,0.4808603822516243,0.5191396177483757,1,0
9257,publisher,coal power plant,organization,organization,1,False,1.0,1.0,1.0,1.0,0.2828651901918614,0.7171348098081386,1,1
2189,bee,airline pilot,species,occupation,-1,True,-1.0,-1.0,-1.0,1.0,0.4808603822516243,0.5191396177483757,1,0
10169,snake,castle,species,geographical_entity,-1,True,-1.0,-1.0,1.0,1.0,0.3793288567889701,0.6206711432110299,1,0
227,actor,book,occupation,creative_work,-1,True,1.0,1.0,1.0,-1.0,0.4674213924851056,0.5325786075148944,1,0
8873,police officer,space station,occupation,man-made_object,1,True,1.0,1.0,1.0,1.0,0.2828651901918614,0.7171348098081386,1,1
9641,river,bicycle,geographical_entity,man-made_object,-1,True,1.0,1.0,-1.0,-1.0,0.5708457552035261,0.4291542447964739,-1,1
11159,tree,national dance,species,creative_work,1,True,1.0,1.0,1.0,1.0,0.2828651901918614,0.7171348098081386,1,1
8864,police officer,skyscraper,occupation,man-made_object,1,True,1.0,1.0,1.0,1.0,0.2828651901918614,0.7171348098081386,1,1
2183,bee,actor,species,occupation,-1,True,-1.0,-1.0,1.0,1.0,0.3793288567889701,0.6206711432110299,1,0
2012,bacteria,smartphone,species,man-made_object,-1,True,1.0,1.0,1.0,-1.0,0.4674213924851056,0.5325786075148944,1,0
3188,castle,satellite,geographical_entity,man-made_object,1,True,1.0,1.0,-1.0,-1.0,0.5708457552035261,0.4291542447964739,-1,0
9290,publisher,mobile app,organization,creative_work,-1,True,1.0,1.0,1.0,-1.0,0.4674213924851056,0.5325786075148944,1,0
6014,insect,national dance,species,creative_work,1,True,1.0,1.0,1.0,1.0,0.2828651901918614,0.7171348098081386,1,1
1988,bacteria,publisher,species,organization,1,True,1.0,1.0,-1.0,1.0,0.3741412144346301,0.6258587855653699,1,1
590,airline pilot,helicopter,occupation,man-made_object,1,True,1.0,1.0,1.0,-1.0,0.4674213924851056,0.5325786075148944,1,1
2915,butterfly,fast food restaurant,species,organization,-1,True,0.0,0.0,-1.0,-1.0,0.6234576753337372,0.3765423246662628,-1,1
2939,butterfly,industrial robot,species,man-made_object,-1,True,1.0,1.0,-1.0,-1.0,0.5708457552035261,0.4291542447964739,-1,1
7565,nuclear power plant,website,geographical_entity,creative_work,-1,True,-1.0,-1.0,-1.0,-1.0,0.6733108942104322,0.3266891057895678,-1,1
6665,lake,tea company,geographical_entity,organization,1,True,1.0,1.0,-1.0,1.0,0.3741412144346301,0.6258587855653699,1,1
11714,wind turbine,skyscraper,man-made_object,man-made_object,1,False,-1.0,-1.0,1.0,1.0,0.3793288567889701,0.6206711432110299,1,1
6320,journalist,airport,occupation,geographical_entity,1,True,1.0,1.0,1.0,-1.0,0.4674213924851056,0.5325786075148944,1,1
4625,film,national dance,creative_work,creative_work,1,False,1.0,1.0,-1.0,1.0,0.3741412144346301,0.6258587855653699,1,1
4580,fast food restaurant,submarine,organization,man-made_object,1,True,0.0,0.0,1.0,1.0,0.32930157175276564,0.6706984282472344,1,1
5876,hospital,wind turbine,organization,man-made_object,-1,True,1.0,1.0,-1.0,-1.0,0.5708457552035261,0.4291542447964739,-1,1
11615,volcano,song,geographical_entity,creative_work,-1,True,-1.0,-1.0,1.0,-1.0,0.5762495871181209,0.4237504128818791,-1,1
10739,spider,university,species,organization,1,True,1.0,1.0,1.0,1.0,0.2828651901918614,0.7171348098081386,1,1
11987,zoo,travel agency,geographical_entity,organization,-1,True,1.0,1.0,-1.0,-1.0,0.5708457552035261,0.4291542447964739,-1,1
9923,school teacher,hospital,occupation,organization,1,True,-1.0,-1.0,1.0,0.0,0.4768912734426505,0.5231087265573495,1,1
11219,tree,school teacher,species,occupation,-1,True,-1.0,-1.0,-1.0,-1.0,0.6733108942104322,0.3266891057895678,-1,1
1259,animation feature film,oil tanker,creative_work,man-made_object,-1,True,1.0,1.0,-1.0,0.0,0.4713827077456686,0.5286172922543314,1,0
4487,fashion designer,website,occupation,creative_work,-1,True,-1.0,-1.0,-1.0,-1.0,0.6733108942104322,0.3266891057895678,-1,1
7196,mobile app,religious text,creative_work,creative_work,1,False,-1.0,-1.0,-1.0,1.0,0.4808603822516243,0.5191396177483757,1,1
7928,patent,satellite,creative_work,man-made_object,1,True,-1.0,-1.0,1.0,1.0,0.3793288567889701,0.6206711432110299,1,1
9392,religious text,skyscraper,creative_work,man-made_object,-1,True,1.0,1.0,-1.0,-1.0,0.5708457552035261,0.4291542447964739,-1,1
803,airport,play,geographical_entity,creative_work,1,True,1.0,1.0,-1.0,1.0,0.3741412144346301,0.6258587855653699,1,1
1535,architect,police officer,occupation,occupation,-1,False,1.0,1.0,1.0,-1.0,0.4674213924851056,0.5325786075148944,1,0
1082,amphibian,university,species,organization,-1,True,-1.0,-1.0,1.0,-1.0,0.5762495871181209,0.4237504128818791,-1,1
2819,book,spacecraft,creative_work,man-made_object,1,True,1.0,1.0,1.0,1.0,0.2828651901918614,0.7171348098081386,1,1
7649,nurse,industrial robot,occupation,man-made_object,1,True,1.0,1.0,1.0,0.0,0.3704244464631621,0.6295755535368379,1,1
560,airline pilot,conglomerate,occupation,organization,1,True,1.0,1.0,1.0,1.0,0.2828651901918614,0.7171348098081386,1,1
8432,plant,animation feature film,species,creative_work,1,True,1.0,1.0,1.0,1.0,0.2828651901918614,0.7171348098081386,1,1
9020,politician,merchant ship,occupation,man-made_object,1,True,1.0,1.0,1.0,-1.0,0.4674213924851056,0.5325786075148944,1,1
11480,video game,wind turbine,creative_work,man-made_object,1,True,1.0,1.0,-1.0,-1.0,0.5708457552035261,0.4291542447964739,-1,0
3425,coal power plant,industrial robot,organization,man-made_object,-1,True,1.0,1.0,-1.0,-1.0,0.5708457552035261,0.4291542447964739,-1,1
2576,bird,phytoplankton,species,species,1,False,1.0,1.0,-1.0,0.0,0.4713827077456686,0.5286172922543314,1,1
8309,phytoplankton,nurse,species,occupation,-1,True,-1.0,-1.0,-1.0,-1.0,0.6733108942104322,0.3266891057895678,-1,1
4328,fashion designer,board game,occupation,creative_work,1,True,1.0,1.0,-1.0,0.0,0.4713827077456686,0.5286172922543314,1,1
5867,hospital,travel agency,organization,organization,-1,False,1.0,1.0,-1.0,1.0,0.3741412144346301,0.6258587855653699,1,0
92,NBA player,mobile app,occupation,creative_work,-1,True,1.0,1.0,1.0,-1.0,0.4674213924851056,0.5325786075148944,1,0
2651,bird,university,species,organization,-1,True,1.0,1.0,1.0,1.0,0.2828651901918614,0.7171348098081386,1,0
3515,conglomerate,cooperative,organization,organization,-1,False,-1.0,-1.0,-1.0,-1.0,0.6733108942104322,0.3266891057895678,-1,1
10256,snake,national park,species,geographical_entity,1,True,1.0,1.0,1.0,1.0,0.2828651901918614,0.7171348098081386,1,1
11519,volcano,conglomerate,geographical_entity,organization,1,True,1.0,1.0,1.0,-1.0,0.4674213924851056,0.5325786075148944,1,1
7256,national dance,percussion instrument,creative_work,man-made_object,-1,True,-1.0,-1.0,-1.0,1.0,0.4808603822516243,0.5191396177483757,1,0
6074,insect,satellite,species,man-made_object,1,True,1.0,1.0,1.0,1.0,0.2828651901918614,0.7171348098081386,1,1
1544,architect,religious text,occupation,creative_work,1,True,1.0,1.0,1.0,0.0,0.3704244464631621,0.6295755535368379,1,1
1994,bacteria,researcher,species,occupation,1,True,-1.0,-1.0,-1.0,-1.0,0.6733108942104322,0.3266891057895678,-1,0
563,airline pilot,cooperative,occupation,organization,-1,True,1.0,1.0,1.0,0.0,0.3704244464631621,0.6295755535368379,1,0
1133,ancient civilization,cryptocurrency exchange,geographical_entity,organization,-1,True,-1.0,-1.0,-1.0,1.0,0.4808603822516243,0.5191396177483757,1,0
2063,bank,animation feature film,organization,creative_work,1,True,-1.0,-1.0,1.0,1.0,0.3793288567889701,0.6206711432110299,1,1
6635,lake,publisher,geographical_entity,organization,1,True,1.0,1.0,-1.0,1.0,0.3741412144346301,0.6258587855653699,1,1
2630,bird,spacecraft,species,man-made_object,1,True,1.0,1.0,1.0,0.0,0.3704244464631621,0.6295755535368379,1,1
6218,island,mobile app,geographical_entity,creative_work,-1,True,1.0,1.0,1.0,-1.0,0.4674213924851056,0.5325786075148944,1,0
6884,lawyer,wind turbine,occupation,man-made_object,1,True,1.0,1.0,1.0,-1.0,0.4674213924851056,0.5325786075148944,1,1
5624,highway,coal power plant,geographical_entity,organization,-1,True,-1.0,-1.0,-1.0,1.0,0.4808603822516243,0.5191396177483757,1,0
1334,animation studio,merchant ship,organization,man-made_object,-1,True,-1.0,-1.0,-1.0,-1.0,0.6733108942104322,0.3266891057895678,-1,1
8609,plant,song,species,creative_work,-1,True,-1.0,-1.0,1.0,-1.0,0.5762495871181209,0.4237504128818791,-1,1
6854,lawyer,space station,occupation,man-made_object,1,True,1.0,1.0,1.0,1.0,0.2828651901918614,0.7171348098081386,1,1
8717,play,wind turbine,creative_work,man-made_object,-1,True,1.0,1.0,-1.0,-1.0,0.5708457552035261,0.4291542447964739,-1,1
4244,desert,religious text,geographical_entity,creative_work,1,True,-1.0,-1.0,-1.0,-1.0,0.6733108942104322,0.3266891057895678,-1,0
9797,river,zoo,geographical_entity,geographical_entity,1,False,1.0,1.0,1.0,1.0,0.2828651901918614,0.7171348098081386,1,1
5561,grass,volcano,species,geographical_entity,-1,True,1.0,1.0,1.0,1.0,0.2828651901918614,0.7171348098081386,1,0
9176,public library,observatory,organization,man-made_object,1,True,1.0,1.0,-1.0,1.0,0.3741412144346301,0.6258587855653699,1,1
11087,tree,castle,species,geographical_entity,-1,True,-1.0,-1.0,1.0,1.0,0.3793288567889701,0.6206711432110299,1,0
1538,architect,public library,occupation,organization,1,True,1.0,1.0,1.0,-1.0,0.4674213924851056,0.5325786075148944,1,1
1688,astronaut,hospital,occupation,organization,-1,True,-1.0,-1.0,1.0,-1.0,0.5762495871181209,0.4237504128818791,-1,1
11444,video game,play,creative_work,creative_work,1,False,1.0,1.0,-1.0,-1.0,0.5708457552035261,0.4291542447964739,-1,0
9539,researcher,painting,occupation,creative_work,1,True,1.0,1.0,1.0,1.0,0.2828651901918614,0.7171348098081386,1,1
3830,dam,cooperative,geographical_entity,organization,-1,True,1.0,1.0,1.0,-1.0,0.4674213924851056,0.5325786075148944,1,0
365,actor,smartphone,occupation,man-made_object,-1,True,1.0,1.0,1.0,-1.0,0.4674213924851056,0.5325786075148944,1,0
3152,castle,national dance,geographical_entity,creative_work,1,True,1.0,1.0,1.0,1.0,0.2828651901918614,0.7171348098081386,1,1
395,actor,volcano,occupation,geographical_entity,1,True,1.0,1.0,1.0,1.0,0.2828651901918614,0.7171348098081386,1,1
10304,snake,religious text,species,creative_work,1,True,-1.0,-1.0,1.0,-1.0,0.5762495871181209,0.4237504128818791,-1,0
9125,politician,wind turbine,occupation,man-made_object,1,True,1.0,1.0,1.0,-1.0,0.4674213924851056,0.5325786075148944,1,1
8441,plant,astronaut,species,occupation,1,True,1.0,1.0,1.0,1.0,0.2828651901918614,0.7171348098081386,1,1
347,actor,researcher,occupation,occupation,-1,False,-1.0,-1.0,-1.0,-1.0,0.6733108942104322,0.3266891057895678,-1,1
4571,fast food restaurant,song,organization,creative_work,-1,True,0.0,0.0,1.0,-1.0,0.5220977118335559,0.47790228816644414,-1,1
6620,lake,painting,geographical_entity,creative_work,1,True,-1.0,-1.0,1.0,-1.0,0.5762495871181209,0.4237504128818791,-1,0
374,actor,spacecraft,occupation,man-made_object,1,True,1.0,1.0,1.0,-1.0,0.4674213924851056,0.5325786075148944,1,1
1247,animation feature film,helicopter,creative_work,man-made_object,-1,True,1.0,1.0,-1.0,-1.0,0.5708457552035261,0.4291542447964739,-1,1
1595,architect,wind turbine,occupation,man-made_object,1,True,1.0,1.0,1.0,-1.0,0.4674213924851056,0.5325786075148944,1,1
11318,university,helicopter,organization,man-made_object,-1,True,1.0,1.0,-1.0,-1.0,0.5708457552035261,0.4291542447964739,-1,1
212,actor,architect,occupation,occupation,1,False,1.0,1.0,-1.0,0.0,0.4713827077456686,0.5286172922543314,1,1
8021,physicist,cooperative,occupation,organization,-1,True,1.0,1.0,-1.0,1.0,0.3741412144346301,0.6258587855653699,1,0
8477,plant,cryptocurrency exchange,species,organization,1,True,1.0,1.0,1.0,1.0,0.2828651901918614,0.7171348098081386,1,1
2954,butterfly,merchant ship,species,man-made_object,-1,True,1.0,1.0,1.0,-1.0,0.4674213924851056,0.5325786075148944,1,0
8951,politician,book,occupation,creative_work,-1,True,1.0,1.0,1.0,-1.0,0.4674213924851056,0.5325786075148944,1,0
11288,university,board game,organization,creative_work,-1,True,1.0,1.0,1.0,1.0,0.2828651901918614,0.7171348098081386,1,0
3308,city,national park,geographical_entity,geographical_entity,1,False,1.0,1.0,1.0,1.0,0.2828651901918614,0.7171348098081386,1,1
3440,coal power plant,oil tanker,organization,man-made_object,-1,True,1.0,1.0,1.0,0.0,0.3704244464631621,0.6295755535368379,1,0
8843,police officer,play,occupation,creative_work,1,True,-1.0,-1.0,1.0,1.0,0.3793288567889701,0.6206711432110299,1,1
4139,desert,ancient civilization,geographical_entity,geographical_entity,1,False,1.0,1.0,-1.0,-1.0,0.5708457552035261,0.4291542447964739,-1,0
10040,scientific paper,animation feature film,creative_work,creative_work,1,False,1.0,1.0,-1.0,1.0,0.3741412144346301,0.6258587855653699,1,1
2894,butterfly,conglomerate,species,organization,1,True,1.0,1.0,1.0,-1.0,0.4674213924851056,0.5325786075148944,1,1
5963,insect,fast food restaurant,species,organization,1,True,0.0,0.0,1.0,1.0,0.32930157175276564,0.6706984282472344,1,1
1502,architect,mobile app,occupation,creative_work,-1,True,1.0,1.0,1.0,-1.0,0.4674213924851056,0.5325786075148944,1,0
7211,mobile app,song,creative_work,creative_work,-1,False,-1.0,-1.0,-1.0,1.0,0.4808603822516243,0.5191396177483757,1,0
5900,insect,animation feature film,species,creative_work,1,True,1.0,1.0,1.0,1.0,0.2828651901918614,0.7171348098081386,1,1
11888,zoo,coal power plant,geographical_entity,organization,1,True,1.0,1.0,-1.0,1.0,0.3741412144346301,0.6258587855653699,1,1
1916,bacteria,hospital,species,organization,1,True,-1.0,-1.0,1.0,-1.0,0.5762495871181209,0.4237504128818791,-1,0
9452,researcher,castle,occupation,geographical_entity,1,True,1.0,1.0,1.0,1.0,0.2828651901918614,0.7171348098081386,1,1
6479,journalist,smartphone,occupation,man-made_object,-1,True,1.0,1.0,1.0,-1.0,0.4674213924851056,0.5325786075148944,1,0
6962,mammal,cryptocurrency exchange,species,organization,1,True,1.0,1.0,1.0,1.0,0.2828651901918614,0.7171348098081386,1,1
4739,fish,castle,species,geographical_entity,-1,True,-1.0,-1.0,1.0,1.0,0.3793288567889701,0.6206711432110299,1,0
3845,dam,formula one circuit,geographical_entity,man-made_object,1,True,1.0,1.0,1.0,1.0,0.2828651901918614,0.7171348098081386,1,1
4628,film,observatory,creative_work,man-made_object,1,True,1.0,1.0,-1.0,1.0,0.3741412144346301,0.6258587855653699,1,1
9002,politician,hospital,occupation,organization,1,True,1.0,1.0,1.0,-1.0,0.4674213924851056,0.5325786075148944,1,1
11564,volcano,mobile app,geographical_entity,creative_work,-1,True,1.0,1.0,1.0,-1.0,0.4674213924851056,0.5325786075148944,1,0
4343,fashion designer,conglomerate,occupation,organization,1,True,1.0,1.0,-1.0,-1.0,0.5708457552035261,0.4291542447964739,-1,0
6173,island,conglomerate,geographical_entity,organization,1,True,1.0,1.0,0.0,1.0,0.32686636944471104,0.673133630555289,1,1
11765,world heritage site,formula one circuit,geographical_entity,man-made_object,1,True,-1.0,-1.0,1.0,1.0,0.3793288567889701,0.6206711432110299,1,1
9443,researcher,bicycle,occupation,man-made_object,-1,True,1.0,1.0,-1.0,-1.0,0.5708457552035261,0.4291542447964739,-1,1
10142,snake,architect,species,occupation,-1,True,-1.0,-1.0,-1.0,-1.0,0.6733108942104322,0.3266891057895678,-1,1
10751,spider,wind turbine,species,man-made_object,-1,True,1.0,1.0,-1.0,-1.0,0.5708457552035261,0.4291542447964739,-1,1
6566,lake,cryptocurrency exchange,geographical_entity,organization,1,True,1.0,1.0,-1.0,1.0,0.3741412144346301,0.6258587855653699,1,1
2522,bird,insect,species,species,-1,False,-1.0,-1.0,-1.0,-1.0,0.6733108942104322,0.3266891057895678,-1,1
1424,architect,animation feature film,occupation,creative_work,1,True,1.0,1.0,1.0,1.0,0.2828651901918614,0.7171348098081386,1,1
5303,fungus,spider,species,species,1,False,1.0,1.0,1.0,-1.0,0.4674213924851056,0.5325786075148944,1,1
11762,world heritage site,football club,geographical_entity,organization,-1,True,-1.0,-1.0,1.0,1.0,0.3793288567889701,0.6206711432110299,1,0
545,airline pilot,board game,occupation,creative_work,1,True,1.0,1.0,1.0,1.0,0.2828651901918614,0.7171348098081386,1,1
11648,volcano,world heritage site,geographical_entity,geographical_entity,1,False,1.0,1.0,-1.0,-1.0,0.5708457552035261,0.4291542447964739,-1,0
7559,nuclear power plant,university,geographical_entity,organization,-1,True,-1.0,-1.0,-1.0,-1.0,0.6733108942104322,0.3266891057895678,-1,1
602,airline pilot,island,occupation,geographical_entity,1,True,-1.0,-1.0,1.0,1.0,0.3793288567889701,0.6206711432110299,1,1
5612,highway,bank,geographical_entity,organization,-1,True,-1.0,-1.0,-1.0,1.0,0.4808603822516243,0.5191396177483757,1,0
2156,bank,spacecraft,organization,man-made_object,1,True,1.0,1.0,1.0,-1.0,0.4674213924851056,0.5325786075148944,1,1
11192,tree,play,species,creative_work,1,True,-1.0,-1.0,1.0,1.0,0.3793288567889701,0.6206711432110299,1,1
8354,phytoplankton,satellite,species,man-made_object,1,True,-1.0,-1.0,1.0,1.0,0.3793288567889701,0.6206711432110299,1,1
1709,astronaut,national dance,occupation,creative_work,1,True,1.0,1.0,1.0,-1.0,0.4674213924851056,0.5325786075148944,1,1
6494,journalist,tea company,occupation,organization,1,True,1.0,1.0,1.0,1.0,0.2828651901918614,0.7171348098081386,1,1
4619,film,merchant ship,creative_work,man-made_object,1,True,1.0,1.0,-1.0,-1.0,0.5708457552035261,0.4291542447964739,-1,0
1694,astronaut,island,occupation,geographical_entity,-1,True,-1.0,-1.0,1.0,-1.0,0.5762495871181209,0.4237504128818791,-1,1
5702,highway,scientific paper,geographical_entity,creative_work,-1,True,-1.0,-1.0,1.0,-1.0,0.5762495871181209,0.4237504128818791,-1,1
