class1,class2,domain1,domain2,GT,GT_ratio_order,coqex,wikidata,gpt3_few_shot_cardinality,ttest_by_subclass_coqex,ttest_by_subclass_wikidata,ttest_by_subclass_gpt3_few_shot_cardinality,majority_by_subclass_coqex,majority_by_subclass_wikidata,majority_by_subclass_gpt3_few_shot_cardinality,coqex_precision,wikidata_precision,gpt3_few_shot_cardinality_precision,ttest_by_subclass_coqex_precision,ttest_by_subclass_wikidata_precision,ttest_by_subclass_gpt3_few_shot_cardinality_precision,majority_by_subclass_coqex_precision,majority_by_subclass_wikidata_precision,majority_by_subclass_gpt3_few_shot_cardinality_precision
bacteria,wind turbine,species,man-made_object,1,4,-1,1,-1,0,0,0,0.5263157894736842,-1.0,-0.6842105263157895,0,1,0,,,,1,0,0
bacteria,formula one circuit,species,man-made_object,1,7,-1,1,1,0.9999994424114033,-0.9781667204937933,0,0.9473684210526315,-1.0,1.0,0,1,1,1,0,,1,0,1
bacteria,merchant ship,species,man-made_object,1,4,-1,1,-1,0,-0.9524163906959469,0,0.631578947368421,-1.0,0.631578947368421,0,1,0,,0,,1,0,1
bacteria,percussion instrument,species,man-made_object,1,7,1,1,1,0.9999718567627599,0,0,0.9473684210526315,-1.0,0.8421052631578947,1,1,1,1,,,1,0,1
bacteria,smartphone,species,man-made_object,-1,0,1,1,-1,0,0,-0.999563122818627,-0.631578947368421,-1.0,-1.0,0,0,1,,,1,1,1,1
bacteria,skyscraper,species,man-made_object,1,5,-1,1,0,0.9997882370216339,-0.9788620725418244,0,0.6842105263157895,-1.0,0.7368421052631579,0,1,,1,0,,1,0,1
bacteria,bicycle,species,man-made_object,1,0,-1,1,-1,0,0,-0.9803332780241094,0.5263157894736842,-1.0,-1.0,0,1,0,,,0,1,0,0
bacteria,industrial robot,species,man-made_object,1,3,-1,1,-1,-0.9998116977657332,0,0,-0.8421052631578947,-1.0,-0.736842105263158,0,1,0,0,,,0,0,0
plant,butterfly,species,species,1,1,1,1,1,0.9720736625234287,0,0,0.9473684210526315,-0.8421052631578947,-0.631578947368421,1,1,1,1,,,1,0,0
plant,amphibian,species,species,1,1,1,1,1,0.9998075632260534,0,0,0.9473684210526315,-1.0,0.6842105263157895,1,1,1,1,,,1,0,1
plant,grass,species,species,1,1,1,1,-1,0.9997223181184739,0,0,0.8421052631578947,-0.8421052631578947,0.631578947368421,1,1,0,1,,,1,0,1
plant,tree,species,species,1,0,1,1,0,0,0,0,0.6842105263157895,-0.6842105263157895,-0.6842105263157895,1,1,,,,,1,0,0
plant,phytoplankton,species,species,1,1,1,1,0,0.9997957015958052,0,0,0.8947368421052632,-0.6842105263157895,-0.631578947368421,1,1,,1,,,1,0,0
plant,bee,species,species,1,1,1,1,-1,0.9995947700415004,0,0,0.7368421052631579,-0.6842105263157895,-0.6842105263157895,1,1,0,1,,,1,0,0
plant,politician,species,occupation,-1,1,-1,-1,1,0.9983253836418338,-0.9981028513927718,0,0.8947368421052632,-1.0,0.8947368421052632,1,1,0,0,1,,0,1,0
plant,actor,species,occupation,-1,0,1,-1,1,0.9683586594295553,-0.9990765392229696,0,0.7368421052631579,-1.0,0.7894736842105263,0,1,0,0,1,,0,1,0
plant,physicist,species,occupation,-1,0,1,1,-1,0.9997751937952841,-0.9972201762434264,0,0.8947368421052632,-1.0,0.8421052631578947,0,0,1,0,1,,0,1,0
plant,journalist,species,occupation,-1,0,1,-1,1,0.9994117922804902,-0.9983222216264576,0,0.8421052631578947,-1.0,0.8947368421052632,0,1,0,0,1,,0,1,0
plant,astronaut,species,occupation,1,2,1,1,1,0.9998349743564428,0,0,1.0,-0.7894736842105263,1.0,1,1,1,1,,,1,0,1
plant,researcher,species,occupation,-1,1,-1,-1,-1,0,0,0,0.631578947368421,-0.7894736842105263,0.6842105263157895,1,1,1,,,,0,1,0
plant,fashion designer,species,occupation,1,0,1,1,1,0.9997842210744347,-0.9935817736278247,0,0.9473684210526315,-0.9473684210526316,0.7368421052631579,1,1,1,1,0,,1,0,1
plant,lawyer,species,occupation,-1,0,-1,1,-1,-0.9904832664522981,-0.9697926246600502,0,-0.6842105263157895,-0.9473684210526316,-0.5263157894736843,1,0,1,1,1,,1,1,1
plant,school teacher,species,occupation,-1,2,-1,1,-1,-0.9811330788434145,0,-0.9999999995671872,-0.5263157894736843,-0.8947368421052632,-0.8947368421052632,1,0,1,1,,1,1,1,1
plant,architect,species,occupation,-1,0,1,1,1,0,-0.9960730838216606,0,0.8947368421052632,-0.9473684210526316,0.7368421052631579,0,0,0,,1,,0,1,0
plant,police officer,species,occupation,-1,1,1,1,-1,-0.9734268053851928,-0.9961060262972135,0,-0.631578947368421,-0.9473684210526316,-0.8421052631578947,0,0,1,1,1,,1,1,1
plant,NBA player,species,occupation,1,1,1,1,1,0.9998361299384213,0,0,1.0,-0.8421052631578947,1.0,1,1,1,1,,,1,0,1
plant,airline pilot,species,occupation,1,0,1,1,0,0,-0.9923794690860253,0,0.631578947368421,-0.9473684210526316,0.8421052631578947,1,1,,,0,,1,0,1
plant,nurse,species,occupation,-1,1,-1,1,-1,-0.9828690186689235,-0.9850152848833338,-0.9998729042358906,-0.6842105263157895,-0.9473684210526316,-0.9473684210526316,1,0,1,1,1,1,1,1,1
plant,dentist,species,occupation,-1,0,1,1,-1,0.9854925350076503,-0.9863081053268783,-0.9903621466589126,0.6842105263157895,-0.9473684210526316,-0.736842105263158,0,0,1,0,1,1,0,1,1
plant,river,species,geographical_entity,1,0,1,-1,-1,0.99908860984595,-0.9946115758477792,0,0.9473684210526315,-1.0,0.6842105263157895,1,0,0,1,0,,1,0,1
plant,island,species,geographical_entity,1,1,1,1,1,0.999810065960729,-0.993720133335205,0,0.9473684210526315,-1.0,0.631578947368421,1,1,1,1,0,,1,0,1
plant,volcano,species,geographical_entity,1,1,1,1,1,0.9998375425202247,-0.9652931918314726,0,1.0,-0.7894736842105263,0.9473684210526315,1,1,1,1,0,,1,0,1
plant,lake,species,geographical_entity,-1,1,1,-1,-1,0.9995178444033123,0,0,0.9473684210526315,-1.0,-0.5789473684210527,0,1,1,0,,,0,1,1
plant,desert,species,geographical_entity,1,3,1,1,1,0.9998379323481696,0,0,1.0,-0.7894736842105263,1.0,1,1,1,1,,,1,0,1
plant,castle,species,geographical_entity,-1,0,1,1,1,0.9998122542693837,-0.9779972192615823,0,1.0,-0.7894736842105263,0.8421052631578947,0,0,0,0,1,,0,1,0
plant,dam,species,geographical_entity,1,1,1,1,1,0.9993997736213358,0,0,0.9473684210526315,-1.0,0.7368421052631579,1,1,1,1,,,1,0,1
plant,airport,species,geographical_entity,1,0,1,1,1,0.9998284474117584,0,0,1.0,-1.0,0.9473684210526315,1,1,1,1,,,1,0,1
plant,city,species,geographical_entity,1,0,1,1,1,0.9998251633374413,-0.9993491778187913,0,1.0,-0.8947368421052632,0.8421052631578947,1,1,1,1,0,,1,0,1
plant,highway,species,geographical_entity,1,2,1,1,-1,0.9997635929663999,0,0,0.9473684210526315,-0.8421052631578947,-0.631578947368421,1,1,0,1,,,1,0,0
plant,world heritage site,species,geographical_entity,1,2,1,1,1,0.99983733017339,0,0,1.0,-0.6842105263157895,1.0,1,1,1,1,,,1,0,1
plant,nuclear power plant,species,geographical_entity,1,2,1,1,1,0.99983677369253,0,0,1.0,-0.7894736842105263,1.0,1,1,1,1,,,1,0,1
plant,national park,species,geographical_entity,1,2,1,1,1,0.9998370197604777,0,0,1.0,-0.8947368421052632,1.0,1,1,1,1,,,1,0,1
plant,ancient civilization,species,geographical_entity,1,3,1,1,1,0.9998371142388146,0,0,1.0,-0.6842105263157895,0.8947368421052632,1,1,1,1,,,1,0,1
plant,zoo,species,geographical_entity,1,1,1,1,1,0.9998335198424655,-0.9904783513491953,0,0.9473684210526315,-0.8947368421052632,1.0,1,1,1,1,0,,1,0,1
plant,university,species,organization,1,1,1,1,1,0.9998338895243184,-0.9978714435724385,0,1.0,-0.9473684210526316,0.9473684210526315,1,1,1,1,0,,1,0,1
plant,hospital,species,organization,1,0,1,1,-1,0.9997626242062535,-0.9997992205914411,0,0.8947368421052632,-1.0,-0.5263157894736843,1,1,0,1,0,,1,0,0
plant,publisher,species,organization,1,1,1,1,1,0.9793402225084741,-0.9977507373374681,0,0.8947368421052632,-1.0,0.9473684210526315,1,1,1,1,0,,1,0,1
plant,football club,species,organization,1,2,1,1,1,0.9998346528780903,-0.9995170381503334,0,1.0,-1.0,1.0,1,1,1,1,0,,1,0,1
plant,bank,species,organization,1,0,1,1,1,0.9998320145702445,-0.9973628684466938,0,1.0,-0.9473684210526316,1.0,1,1,1,1,0,,1,0,1
plant,animation studio,species,organization,1,3,1,1,1,0.9998336663748021,0,0,1.0,-0.7894736842105263,1.0,1,1,1,1,,,1,0,1
plant,airline,species,organization,1,1,1,1,1,0.9998378449734742,-0.9990500680509643,0,1.0,-0.9473684210526316,1.0,1,1,1,1,0,,1,0,1
plant,coal power plant,species,organization,1,2,1,1,1,0.999829683508147,-0.9811662117805175,0,0.9473684210526315,-0.9473684210526316,1.0,1,1,1,1,0,,1,0,1
plant,tea company,species,organization,1,2,1,1,1,0.9998333389467211,0,0,0.9473684210526315,-0.6842105263157895,1.0,1,1,1,1,,,1,0,1
plant,conglomerate,species,organization,1,2,1,1,1,0.9998379652658741,0,0,1.0,-0.7894736842105263,0.9473684210526315,1,1,1,1,,,1,0,1
plant,public library,species,organization,1,0,1,1,-1,0.9997193703053229,-0.9837960765584549,0,0.9473684210526315,-0.9473684210526316,-0.5263157894736843,1,1,0,1,0,,1,0,0
plant,fast food restaurant,species,organization,-1,0,1,,-1,0.9817483479278953,0,0,0.8421052631578947,-0.7894736842105263,-0.5263157894736843,0,,1,0,,,0,1,1
plant,cryptocurrency exchange,species,organization,1,2,1,1,1,0.999804237658333,0,0,1.0,-0.7894736842105263,1.0,1,1,1,1,,,1,0,1
plant,cooperative,species,organization,-1,0,1,1,0,0.9987881465702171,0,0,0.8421052631578947,-0.7894736842105263,0.5263157894736842,0,0,,0,,,0,1,0
plant,travel agency,species,organization,1,0,1,1,0,0.9996225927835325,0,0,0.8947368421052632,-0.7894736842105263,0.7894736842105263,1,1,,1,,,1,0,1
plant,film,species,creative_work,-1,0,1,-1,1,0.9985623121097653,-0.997235757970279,0,0.9473684210526315,-1.0,0.5789473684210527,0,1,0,0,1,,0,1,0
plant,book,species,creative_work,-1,2,1,-1,-1,0,-0.9690529340737433,-0.9901341589063603,0.9473684210526315,-1.0,-0.9473684210526316,0,1,1,,1,1,0,1,1
plant,board game,species,creative_work,1,0,1,1,1,0.9998378735176819,0,0,1.0,-0.7894736842105263,0.8421052631578947,1,1,1,1,,,1,0,1
plant,video game,species,creative_work,-1,0,1,1,1,0.9998377179720639,-0.9776630614472523,-0.9954262995264214,1.0,-1.0,-0.5263157894736843,0,0,0,0,1,1,0,1,1
plant,painting,species,creative_work,1,0,1,-1,-1,0.9998144492882587,0,0,0.9473684210526315,-0.9473684210526316,-0.7894736842105263,1,0,0,1,,,1,0,0
plant,mobile app,species,creative_work,-1,1,1,1,-1,0,0,-0.9586595984568776,0.8947368421052632,-0.7894736842105263,0.5789473684210527,0,0,1,,,1,0,1,0
plant,song,species,creative_work,-1,2,1,-1,-1,0.9744776391920784,-0.9683124461582072,0,0.9473684210526315,-0.8947368421052632,0.631578947368421,0,1,1,0,1,,0,1,0
plant,play,species,creative_work,1,1,1,1,1,0,-0.9825658315889706,0,0.8947368421052632,-0.9473684210526316,0.7894736842105263,1,1,1,,0,,1,0,1
plant,patent,species,creative_work,-1,0,1,1,-1,0,0,0,0.6842105263157895,-0.736842105263158,0.5263157894736842,0,0,1,,,,0,1,0
plant,scientific paper,species,creative_work,-1,2,1,-1,-1,0,0,-0.9901123184919348,0.7368421052631579,-0.6842105263157895,-0.5263157894736843,0,1,1,,,1,0,1,1
plant,national dance,species,creative_work,1,3,1,1,1,0.9998379880851254,0,0,1.0,-0.6842105263157895,1.0,1,1,1,1,,,1,0,1
plant,religious text,species,creative_work,1,4,1,1,1,0.9746865926967877,0,0,0.9473684210526315,-0.7894736842105263,1.0,1,1,1,1,,,1,0,1
plant,animation feature film,species,creative_work,1,1,1,1,1,0.9998378528790595,-0.9589832437459888,0,1.0,-0.8947368421052632,1.0,1,1,1,1,0,,1,0,1
plant,technological invention,species,creative_work,1,2,1,1,1,0.9998377192883235,0,0,1.0,-0.7894736842105263,0.9473684210526315,1,1,1,1,,,1,0,1
plant,website,species,creative_work,-1,3,-1,1,-1,0,-0.9987954432601205,0,0.9473684210526315,-1.0,-0.736842105263158,1,0,1,,1,,0,1,1
plant,satellite,species,man-made_object,1,1,1,1,1,0.99981283672114,0,0,0.8421052631578947,-0.7894736842105263,1.0,1,1,1,1,,,1,0,1
plant,space station,species,man-made_object,1,5,1,1,1,0.9998376735921777,0,0,1.0,-0.6842105263157895,1.0,1,1,1,1,,,1,0,1
plant,submarine,species,man-made_object,1,2,1,1,1,0.9998372922476189,0,0,1.0,-0.8947368421052632,1.0,1,1,1,1,,,1,0,1
plant,oil tanker,species,man-made_object,1,1,1,1,1,0.9998344260065877,0,0,0.9473684210526315,-0.736842105263158,0.8947368421052632,1,1,1,1,,,1,0,1
plant,observatory,species,man-made_object,1,2,1,1,1,0.9998367648415901,0,0,0.9473684210526315,-0.7894736842105263,1.0,1,1,1,1,,,1,0,1
plant,spacecraft,species,man-made_object,1,1,1,1,0,0.9998288918363569,0,0,1.0,-0.736842105263158,1.0,1,1,,1,,,1,0,1
plant,helicopter,species,man-made_object,1,0,1,1,-1,0.999805828791731,0,0,0.9473684210526315,-0.736842105263158,0.7368421052631579,1,1,0,1,,,1,0,1
plant,wind turbine,species,man-made_object,1,0,1,1,-1,0.9997855810914208,0,0,0.9473684210526315,-0.7894736842105263,-0.631578947368421,1,1,0,1,,,1,0,0
plant,formula one circuit,species,man-made_object,1,3,1,1,1,0.9998378537573593,0,0,1.0,-0.8947368421052632,1.0,1,1,1,1,,,1,0,1
plant,merchant ship,species,man-made_object,1,0,1,1,-1,0.9998209748076304,0,0,1.0,-0.736842105263158,0.6842105263157895,1,1,0,1,,,1,0,1
plant,percussion instrument,species,man-made_object,1,2,1,1,1,0.9998369429319488,0,0,1.0,-0.6842105263157895,0.8421052631578947,1,1,1,1,,,1,0,1
plant,smartphone,species,man-made_object,-1,4,1,1,-1,0,0,-0.9995629528647929,-0.5789473684210527,-0.736842105263158,-1.0,0,0,1,,,1,1,1,1
plant,skyscraper,species,man-made_object,1,1,1,1,0,0.9998367187955314,-0.972942304527493,0,1.0,-1.0,0.7368421052631579,1,1,,1,0,,1,0,1
plant,bicycle,species,man-made_object,-1,3,-1,1,-1,0,0,-0.980322055771796,0.631578947368421,-0.6842105263157895,-1.0,1,0,1,,,1,0,1,1
plant,industrial robot,species,man-made_object,-1,0,-1,1,-1,-0.9977972283107831,0,0,-0.631578947368421,-0.6842105263157895,-0.6842105263157895,1,0,1,1,,,1,1,1
butterfly,amphibian,species,species,1,0,1,1,0,0,0,0.9991296054911627,0.5789473684210527,-0.9473684210526316,0.5263157894736842,1,1,,,,1,1,0,1
butterfly,grass,species,species,1,0,1,1,-1,0,0,0.9977296469530278,-0.7894736842105263,-0.5789473684210527,-0.631578947368421,1,1,0,,,1,0,0,0
butterfly,tree,species,species,-1,0,-1,1,-1,0,0,0,-0.8421052631578947,-0.631578947368421,-0.8421052631578947,1,0,1,,,,1,1,1
butterfly,phytoplankton,species,species,1,0,1,1,-1,0,0,-0.9896402284775938,-0.736842105263158,-0.5263157894736843,-1.0,1,1,0,,,0,0,0,0
butterfly,bee,species,species,1,0,-1,1,-1,0,0,-1.0,-0.9473684210526316,-0.5263157894736843,-1.0,0,1,0,,,0,0,0,0
butterfly,politician,species,occupation,-1,2,-1,-1,1,0,-0.9981053263483295,0,0.7894736842105263,-1.0,0.8421052631578947,1,1,0,,1,,0,1,0
butterfly,actor,species,occupation,-1,2,-1,-1,-1,0,-0.9990792321902137,0,-0.5263157894736843,-1.0,0.7368421052631579,1,1,1,,1,,1,1,0
butterfly,physicist,species,occupation,-1,1,1,1,-1,0,-0.9973108796808435,0,-0.5263157894736843,-1.0,0.6842105263157895,0,0,1,,1,,1,1,0
butterfly,journalist,species,occupation,-1,1,-1,-1,-1,0,-0.9983339496005714,0.9844929217652879,-0.631578947368421,-1.0,0.7368421052631579,1,1,1,,1,0,1,1,0
butterfly,astronaut,species,occupation,1,1,1,1,1,0,0,1.0,0.7368421052631579,-0.736842105263158,1.0,1,1,1,,,1,1,0,1
butterfly,researcher,species,occupation,-1,2,-1,-1,-1,-0.9767154208648927,0,-0.9752675528397777,0.5263157894736842,-0.736842105263158,0.631578947368421,1,1,1,1,,1,0,1,0
butterfly,fashion designer,species,occupation,-1,0,1,1,0,0,-0.9951907332242457,0.9965484640751624,0.7368421052631579,-0.9473684210526316,-0.5789473684210527,0,0,,,1,0,0,1,1
butterfly,lawyer,species,occupation,-1,2,-1,-1,-1,-0.9991960479270067,-0.9699453260502687,-0.994306307923501,-0.9473684210526316,-1.0,-0.631578947368421,1,1,1,1,1,1,1,1,1
butterfly,school teacher,species,occupation,-1,3,-1,1,-1,-0.9916782189930885,0,-1.0,-0.631578947368421,-0.8421052631578947,-1.0,1,0,1,1,,1,1,1,1
butterfly,architect,species,occupation,-1,2,-1,-1,-1,0,-0.9961606243664505,0,-0.6842105263157895,-1.0,-0.5263157894736843,1,1,1,,1,,1,1,1
butterfly,police officer,species,occupation,-1,2,-1,1,-1,-0.9990074936798456,-0.9967227839984123,0,-0.9473684210526316,-1.0,-0.9473684210526316,1,0,1,1,1,,1,1,1
butterfly,NBA player,species,occupation,1,0,1,1,-1,0,0,0.999999999993567,0.7894736842105263,-0.7894736842105263,1.0,1,1,0,,,1,1,0,1
butterfly,airline pilot,species,occupation,-1,1,-1,1,-1,-0.9899019317502691,-0.9929312854506412,0,-0.8947368421052632,-0.8947368421052632,0.631578947368421,1,0,1,1,1,,1,1,0
butterfly,nurse,species,occupation,-1,3,-1,1,-1,-0.9966860922186168,-0.9875850233476053,-0.9999873031867587,-0.6842105263157895,-0.9473684210526316,-1.0,1,0,1,1,1,1,1,1,1
butterfly,dentist,species,occupation,-1,1,-1,1,-1,0,-0.9905875702557829,-0.999436554545325,-0.8947368421052632,-0.9473684210526316,-0.736842105263158,1,0,1,,1,1,1,1,1
butterfly,river,species,geographical_entity,-1,1,-1,-1,-1,0,-0.9946216081628549,0,0.631578947368421,-1.0,0.5263157894736842,1,1,1,,1,,0,1,0
butterfly,island,species,geographical_entity,1,0,1,-1,-1,0,-0.9937585701475541,0,0.6842105263157895,-1.0,0.5263157894736842,1,0,0,,0,,1,0,1
butterfly,volcano,species,geographical_entity,1,0,1,1,1,0,-0.9788371736979847,0.9999999999996583,0.9473684210526315,-0.7894736842105263,0.9473684210526315,1,1,1,,0,1,1,0,1
butterfly,lake,species,geographical_entity,-1,3,1,-1,-1,0,0,-0.9777254927609298,0.7894736842105263,-1.0,-0.8421052631578947,0,1,1,,,1,0,1,1
butterfly,desert,species,geographical_entity,1,2,1,1,1,0,0,1.0,0.9473684210526315,-0.7894736842105263,1.0,1,1,1,,,1,1,0,1
butterfly,castle,species,geographical_entity,-1,1,1,1,1,0,-0.9784339472489972,0.9999989950171106,0.8421052631578947,-0.736842105263158,0.8421052631578947,0,0,0,,1,0,0,1,0
butterfly,dam,species,geographical_entity,1,0,-1,-1,0,0,0,0,-0.7894736842105263,-1.0,0.5263157894736842,0,0,,,,,0,0,1
butterfly,airport,species,geographical_entity,-1,0,1,1,-1,0,0,0.9996434136047666,0.8421052631578947,-1.0,0.8947368421052632,0,0,1,,,0,0,1,0
butterfly,city,species,geographical_entity,-1,0,1,1,-1,0,-0.9995431256046134,0,0.8421052631578947,-0.9473684210526316,0.7368421052631579,0,0,1,,1,,0,1,0
butterfly,highway,species,geographical_entity,1,1,1,1,-1,0,0,-0.9964278212672822,0.9473684210526315,-0.8421052631578947,-0.9473684210526316,1,1,0,,,0,1,0,0
butterfly,world heritage site,species,geographical_entity,1,1,1,1,-1,0,0,1.0,0.8947368421052632,-0.5789473684210527,1.0,1,1,0,,,1,1,0,1
butterfly,nuclear power plant,species,geographical_entity,1,1,1,1,1,0,0,1.0,0.8947368421052632,-0.7894736842105263,1.0,1,1,1,,,1,1,0,1
butterfly,national park,species,geographical_entity,1,0,1,1,1,0,0,1.0,0.7894736842105263,-0.8947368421052632,1.0,1,1,1,,,1,1,0,1
butterfly,ancient civilization,species,geographical_entity,1,2,1,1,-1,0,0,0.9979624123944748,0.9473684210526315,-0.5789473684210527,0.8947368421052632,1,1,0,,,1,1,0,1
butterfly,zoo,species,geographical_entity,1,0,1,1,-1,0,-0.994213771916712,0.9999999999996666,0.8421052631578947,-0.9473684210526316,0.9473684210526315,1,1,0,,0,1,1,0,1
butterfly,university,species,organization,-1,0,1,1,-1,0,-0.998017790639066,0.9997633082715033,0.7368421052631579,-0.9473684210526316,0.8947368421052632,0,0,1,,1,0,0,1,0
butterfly,hospital,species,organization,-1,0,1,1,-1,0,-0.999805614265954,0,-0.631578947368421,-1.0,-0.736842105263158,0,0,1,,1,,1,1,1
butterfly,publisher,species,organization,-1,0,-1,1,-1,0,-0.9979003704574824,0.9999999837953158,0.631578947368421,-1.0,0.8947368421052632,1,0,1,,1,0,0,1,0
butterfly,football club,species,organization,1,0,1,1,-1,0,-0.9995359829040836,0.9999977292720523,0.8947368421052632,-1.0,0.9473684210526315,1,1,0,,0,1,1,0,1
butterfly,bank,species,organization,-1,0,1,1,-1,0,-0.9989644086391516,0.9999191505818127,0.7368421052631579,-0.9473684210526316,0.8947368421052632,0,0,1,,1,0,0,1,0
butterfly,animation studio,species,organization,1,1,1,1,1,0,0,1.0,0.7368421052631579,-0.736842105263158,1.0,1,1,1,,,1,1,0,1
butterfly,airline,species,organization,1,0,1,1,-1,0,-0.9992897074920147,0.9999999999999999,0.9473684210526315,-1.0,1.0,1,1,0,,0,1,1,0,1
butterfly,coal power plant,species,organization,1,0,1,1,1,0,-0.9859502494480975,0.9999999999972613,0.7368421052631579,-0.9473684210526316,1.0,1,1,1,,0,1,1,0,1
butterfly,tea company,species,organization,1,1,1,1,1,0,0,1.0,0.8421052631578947,-0.5263157894736843,1.0,1,1,1,,,1,1,0,1
butterfly,conglomerate,species,organization,1,0,1,1,-1,0,0,0.9960862114638848,0.9473684210526315,-0.736842105263158,0.8947368421052632,1,1,0,,,1,1,0,1
butterfly,public library,species,organization,-1,1,1,1,-1,0,-0.9839292021915889,0,0.5789473684210527,-0.9473684210526316,-0.8947368421052632,0,0,1,,1,,0,1,1
butterfly,fast food restaurant,species,organization,-1,1,-1,,-1,0,0,0,-0.6842105263157895,-0.631578947368421,-0.8421052631578947,1,,1,,,,1,1,1
butterfly,cryptocurrency exchange,species,organization,1,1,1,1,1,0,0,1.0,0.8947368421052632,-0.631578947368421,1.0,1,1,1,,,1,1,0,1
butterfly,cooperative,species,organization,-1,2,-1,1,-1,0,0,-0.988027314657866,-0.736842105263158,-0.736842105263158,-0.7894736842105263,1,0,1,,,1,1,1,1
butterfly,travel agency,species,organization,-1,1,-1,1,-1,0,0,0,-0.5789473684210527,-0.631578947368421,0.631578947368421,1,0,1,,,,1,1,0
butterfly,film,species,creative_work,-1,1,1,-1,-1,0,-0.9972424354566694,0,0.8421052631578947,-1.0,-0.6842105263157895,0,1,1,,1,,0,1,1
butterfly,book,species,creative_work,-1,3,1,-1,-1,0,-0.9692094469770864,-0.9901717635092891,0.8421052631578947,-1.0,-0.9473684210526316,0,1,1,,1,1,0,1,1
butterfly,board game,species,creative_work,-1,0,1,1,0,0,0,0.9999529098597356,0.9473684210526315,-0.5789473684210527,0.6842105263157895,0,0,,,,0,0,1,0
butterfly,video game,species,creative_work,-1,1,1,1,-1,0,-0.9779072426777317,-0.9954904593006186,0.9473684210526315,-1.0,-0.5263157894736843,0,0,1,,1,1,0,1,1
butterfly,painting,species,creative_work,-1,0,1,-1,-1,0,0,0,0.5789473684210527,-0.8947368421052632,-0.9473684210526316,0,1,1,,,,0,1,1
butterfly,mobile app,species,creative_work,-1,2,1,1,-1,0,0,-0.9962021199259584,0.8421052631578947,-0.7894736842105263,0.5789473684210527,0,0,1,,,1,0,1,0
butterfly,song,species,creative_work,-1,3,1,-1,-1,0,-0.9733788028231096,0,0.8421052631578947,-0.8947368421052632,0.5263157894736842,0,1,1,,1,,0,1,0
butterfly,play,species,creative_work,1,0,1,1,-1,0,-0.9888926561614559,0,0.7894736842105263,-0.9473684210526316,0.5789473684210527,1,1,0,,0,,1,0,1
butterfly,patent,species,creative_work,-1,2,1,1,-1,0,0,-0.9964308691099739,-0.7894736842105263,-0.5789473684210527,-0.631578947368421,0,0,1,,,1,1,1,1
butterfly,scientific paper,species,creative_work,-1,3,1,-1,-1,0,0,-0.9991537531224362,-0.5263157894736843,-0.5263157894736843,-0.5263157894736843,0,1,1,,,1,1,1,1
butterfly,national dance,species,creative_work,1,1,1,1,1,0,0,1.0,0.9473684210526315,-0.5263157894736843,1.0,1,1,1,,,1,1,0,1
butterfly,religious text,species,creative_work,1,2,1,1,-1,0,0,0,0.8421052631578947,-0.631578947368421,0.8947368421052632,1,1,0,,,,1,0,1
butterfly,animation feature film,species,creative_work,1,0,1,1,1,0,-0.9603025041577027,0.9999999995143996,0.9473684210526315,-0.8947368421052632,0.9473684210526315,1,1,1,,0,1,1,0,1
butterfly,technological invention,species,creative_work,1,1,1,1,1,0,0,0.999988788297608,0.9473684210526315,-0.5789473684210527,0.8947368421052632,1,1,1,,,1,1,0,1
butterfly,website,species,creative_work,-1,4,-1,1,-1,0,-0.9988925540289807,0,0.8947368421052632,-1.0,-0.8947368421052632,1,0,1,,1,,0,1,1
butterfly,satellite,species,man-made_object,1,0,1,1,-1,0,-0.9549999896407747,1.0,-0.631578947368421,-0.8421052631578947,1.0,1,1,0,,0,1,0,0,1
butterfly,space station,species,man-made_object,1,3,1,1,1,0,0,1.0,0.9473684210526315,-0.5789473684210527,1.0,1,1,1,,,1,1,0,1
butterfly,submarine,species,man-made_object,1,1,1,1,1,0,0,1.0,0.9473684210526315,-0.7894736842105263,1.0,1,1,1,,,1,1,0,1
butterfly,oil tanker,species,man-made_object,1,0,1,1,1,0,0,0.9999898561414228,0.631578947368421,-0.631578947368421,0.8421052631578947,1,1,1,,,1,1,0,1
butterfly,observatory,species,man-made_object,1,1,1,1,1,0,0,1.0,0.8947368421052632,-0.7894736842105263,1.0,1,1,1,,,1,1,0,1
butterfly,spacecraft,species,man-made_object,1,0,1,1,-1,0,0,0.9999999750184443,0.7368421052631579,-0.631578947368421,0.9473684210526315,1,1,0,,,1,1,0,1
butterfly,helicopter,species,man-made_object,-1,0,1,1,-1,0,0,0.9999509902868782,-0.5263157894736843,-0.5789473684210527,0.5789473684210527,0,0,1,,,0,1,1,0
butterfly,wind turbine,species,man-made_object,-1,1,-1,1,-1,0,0,-0.9552232615844087,0.5789473684210527,-0.5789473684210527,-0.9473684210526316,1,0,1,,,1,0,1,1
butterfly,formula one circuit,species,man-made_object,1,2,1,1,1,0,-0.9580912625857891,1.0,0.9473684210526315,-0.8947368421052632,1.0,1,1,1,,0,1,1,0,1
butterfly,merchant ship,species,man-made_object,-1,0,1,1,-1,0,0,0,0.7894736842105263,-0.5789473684210527,-0.5263157894736843,0,0,1,,,,0,1,1
butterfly,percussion instrument,species,man-made_object,1,1,1,1,1,0,0,0.999999550647408,0.8947368421052632,-0.5789473684210527,0.7894736842105263,1,1,1,,,1,1,0,1
butterfly,smartphone,species,man-made_object,-1,5,1,1,-1,0,0,-0.9995640252407935,-0.5789473684210527,-0.5263157894736843,-1.0,0,0,1,,,1,1,1,1
