domain1,domain2,interdomain,signal,class1,class2,GT,GT_ratio_order,weight,prediction,accuracy,precision,abstention
man-made_object,man-made_object,False,coqex,helicopter,skyscraper,1,1,0.9120846571799298,1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,helicopter,smartphone,-1,4,0.12280701754385966,1.0,0,0.0,0.0
man-made_object,man-made_object,False,coqex,helicopter,wind turbine,-1,0,-0.12280701754385966,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,merchant ship,bicycle,-1,4,-0.5614035087719298,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,merchant ship,industrial robot,-1,1,-0.9648483602366874,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,merchant ship,percussion instrument,1,2,0.4591602244882819,1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,merchant ship,skyscraper,1,0,0.8619122938157936,1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,merchant ship,smartphone,-1,5,0.10526315789473685,1.0,0,0.0,0.0
man-made_object,man-made_object,False,coqex,observatory,bicycle,-1,6,-0.15789473684210528,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,observatory,formula one circuit,1,1,0.2803243634149405,1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,observatory,helicopter,-1,1,-0.9647193331910392,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,observatory,industrial robot,-1,3,-0.9823936213257852,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,observatory,merchant ship,-1,1,-0.8270009618312614,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,observatory,percussion instrument,1,0,0.5614035087719298,1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,observatory,skyscraper,-1,0,-0.5087719298245614,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,observatory,smartphone,-1,6,0.14035087719298245,1.0,0,0.0,0.0
man-made_object,man-made_object,False,coqex,observatory,spacecraft,-1,0,0.18613578720943472,1.0,0,0.0,0.0
man-made_object,man-made_object,False,coqex,observatory,wind turbine,-1,2,-0.5789473684210527,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,oil tanker,bicycle,-1,5,-0.543859649122807,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,oil tanker,formula one circuit,1,2,0.9122350193554678,1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,oil tanker,helicopter,-1,0,-0.9294285242818418,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,oil tanker,industrial robot,-1,2,-0.9648495471754055,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,oil tanker,merchant ship,-1,0,-0.5087719298245614,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,oil tanker,observatory,1,0,0.8756736833745685,1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,oil tanker,percussion instrument,1,1,0.8762991751799257,1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,oil tanker,skyscraper,1,0,0.874857385696517,1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,oil tanker,smartphone,-1,5,0.08771929824561402,1.0,0,0.0,0.0
man-made_object,man-made_object,False,coqex,oil tanker,spacecraft,1,0,0.5263157894736842,1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,oil tanker,wind turbine,-1,1,-0.5614035087719298,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,percussion instrument,bicycle,-1,6,-0.5087719298245614,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,percussion instrument,industrial robot,-1,3,-0.9999374974060876,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,percussion instrument,skyscraper,-1,1,-0.543859649122807,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,percussion instrument,smartphone,-1,7,0.14035087719298245,1.0,0,0.0,0.0
man-made_object,man-made_object,False,coqex,satellite,bicycle,-1,5,-0.14035087719298245,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,satellite,formula one circuit,1,1,0.982455417185352,1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,satellite,helicopter,-1,1,-0.5087719298245614,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,satellite,industrial robot,-1,2,-0.9473038104787537,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,satellite,merchant ship,-1,1,-0.08771929824561404,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,satellite,observatory,1,0,0.9824548381614041,1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,satellite,oil tanker,-1,0,0.9649074583449583,1.0,0,0.0,0.0
man-made_object,man-made_object,False,coqex,satellite,percussion instrument,1,0,0.9999988212216993,1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,satellite,skyscraper,-1,0,0.9824548243089449,1.0,0,0.0,0.0
man-made_object,man-made_object,False,coqex,satellite,smartphone,-1,6,0.14035087719298245,1.0,0,0.0,0.0
man-made_object,man-made_object,False,coqex,satellite,space station,1,3,0.9649114838623934,1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,satellite,spacecraft,-1,0,0.9107591306422734,1.0,0,0.0,0.0
man-made_object,man-made_object,False,coqex,satellite,submarine,1,0,0.9999990608267496,1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,satellite,wind turbine,-1,1,-0.12280701754385966,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,skyscraper,bicycle,-1,5,-0.5263157894736842,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,skyscraper,industrial robot,-1,2,-0.9648497574342291,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,smartphone,bicycle,1,0,-0.5263157894736842,-1.0,0,0.0,0.0
man-made_object,man-made_object,False,coqex,smartphone,industrial robot,1,3,-0.5087719298245614,-1.0,0,0.0,0.0
man-made_object,man-made_object,False,coqex,smartphone,skyscraper,1,5,-0.14035087719298245,-1.0,0,0.0,0.0
man-made_object,man-made_object,False,coqex,space station,bicycle,-1,8,-0.5087719298245614,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,space station,formula one circuit,-1,1,-0.15789473684210528,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,space station,helicopter,-1,4,-0.9647663027224236,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,space station,industrial robot,-1,6,-0.964849845663131,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,space station,merchant ship,-1,4,-0.882413605159412,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,space station,observatory,-1,2,-0.9280940330675733,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,space station,oil tanker,-1,3,-0.92974565714016,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,space station,percussion instrument,-1,2,-0.8895820460269436,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,space station,skyscraper,-1,3,-0.9054436484942358,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,space station,smartphone,-1,9,0.14035087719298245,1.0,0,0.0,0.0
man-made_object,man-made_object,False,coqex,space station,spacecraft,-1,3,-0.20381721832193567,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,space station,submarine,-1,2,-0.5263157894736842,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,space station,wind turbine,-1,5,-0.6140350877192983,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,spacecraft,bicycle,-1,5,-0.15789473684210528,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,spacecraft,formula one circuit,1,1,-0.1990855532293224,-1.0,0,0.0,0.0
man-made_object,man-made_object,False,coqex,spacecraft,helicopter,-1,1,-0.9616646052603963,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,spacecraft,industrial robot,-1,2,-0.9823929090247137,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,spacecraft,merchant ship,-1,0,-0.5614035087719298,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,spacecraft,percussion instrument,1,1,0.18319096238784408,1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,spacecraft,skyscraper,1,0,-0.22155515209879661,-1.0,0,0.0,0.0
man-made_object,man-made_object,False,coqex,spacecraft,smartphone,-1,5,0.14035087719298245,1.0,0,0.0,0.0
man-made_object,man-made_object,False,coqex,spacecraft,wind turbine,-1,1,-0.6140350877192983,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,submarine,bicycle,-1,6,-0.5087719298245614,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,submarine,formula one circuit,1,0,0.5087719298245613,1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,submarine,helicopter,-1,2,-0.9822913370846647,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,submarine,industrial robot,-1,3,-0.9823936700330685,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,submarine,merchant ship,-1,2,-0.8812556261729106,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,submarine,observatory,-1,0,0.12280701754385966,1.0,0,0.0,0.0
man-made_object,man-made_object,False,coqex,submarine,oil tanker,-1,1,-0.8941364498224157,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,submarine,percussion instrument,-1,0,0.5087719298245613,1.0,0,0.0,0.0
man-made_object,man-made_object,False,coqex,submarine,skyscraper,-1,1,-0.5964912280701754,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,submarine,smartphone,-1,7,0.14035087719298245,1.0,0,0.0,0.0
man-made_object,man-made_object,False,coqex,submarine,spacecraft,-1,1,0.18378104210910604,1.0,0,0.0,0.0
man-made_object,man-made_object,False,coqex,submarine,wind turbine,-1,2,-0.6315789473684211,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,wind turbine,bicycle,-1,3,-0.15789473684210528,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,wind turbine,formula one circuit,1,3,0.6491228070175439,1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,wind turbine,industrial robot,-1,0,-0.9473017120884492,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,wind turbine,merchant ship,1,0,0.543859649122807,1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,wind turbine,percussion instrument,1,2,0.5964912280701754,1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,wind turbine,skyscraper,1,1,0.5789473684210527,1.0,1,1.0,0.0
man-made_object,man-made_object,False,coqex,wind turbine,smartphone,-1,4,0.14035087719298245,1.0,0,0.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,bicycle,industrial robot,1,2,0.9934104339880993,1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,formula one circuit,bicycle,-1,7,-0.9934644884639492,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,formula one circuit,industrial robot,-1,4,-0.9809274796838875,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,formula one circuit,merchant ship,-1,2,-0.9649118451526985,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,formula one circuit,percussion instrument,-1,0,-0.9996094448506682,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,formula one circuit,skyscraper,-1,1,-0.4865149756311354,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,formula one circuit,smartphone,-1,7,-0.9998546783102501,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,helicopter,bicycle,-1,4,-0.9934643169990917,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,helicopter,formula one circuit,1,2,0.9999999999999899,1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,helicopter,industrial robot,-1,1,-0.9282648670647516,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,helicopter,merchant ship,1,0,0.05263157894736844,1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,helicopter,percussion instrument,1,2,0.8947246496785976,1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,helicopter,skyscraper,1,1,0.5087719298245613,1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,helicopter,smartphone,-1,4,-0.9998546757099861,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,helicopter,wind turbine,-1,0,-0.9685277001355423,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,merchant ship,bicycle,-1,4,-0.9934643003891397,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,merchant ship,industrial robot,-1,1,-0.9282618233381253,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,merchant ship,percussion instrument,1,2,0.8769411186945734,1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,merchant ship,skyscraper,1,0,0.5087719298245613,1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,merchant ship,smartphone,-1,5,-0.9998546754580976,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,observatory,bicycle,-1,6,-0.9934644817975006,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,observatory,formula one circuit,1,1,0.8765889795619977,1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,observatory,helicopter,-1,1,-0.9999999999999963,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,observatory,industrial robot,-1,3,-0.9809262843241934,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,observatory,merchant ship,-1,1,-0.9649115957215971,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,observatory,percussion instrument,1,0,-0.2974053633611632,-1.0,0,0.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,observatory,skyscraper,-1,0,-0.48563870198054127,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,observatory,smartphone,-1,6,-0.999854678209153,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,observatory,spacecraft,-1,0,-0.84011445701026,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,observatory,wind turbine,-1,2,-0.9719339400061653,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,oil tanker,bicycle,-1,5,-0.9934643600336699,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,oil tanker,formula one circuit,1,2,0.9473684085444148,1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,oil tanker,helicopter,-1,0,-0.9796081774565776,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,oil tanker,industrial robot,-1,2,-0.9282727113836967,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,oil tanker,merchant ship,-1,0,-0.9708070424782148,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,oil tanker,observatory,1,0,0.6140350637973868,1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,oil tanker,percussion instrument,1,1,0.8558724028988512,1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,oil tanker,skyscraper,1,0,-0.15789473684210528,-1.0,0,0.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,oil tanker,smartphone,-1,5,-0.9998546763626038,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,oil tanker,spacecraft,1,0,0.19242699347486295,1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,oil tanker,wind turbine,-1,1,-0.9694977937838577,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,percussion instrument,bicycle,-1,6,-0.9934644188471737,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,percussion instrument,industrial robot,-1,3,-0.9458272302268645,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,percussion instrument,skyscraper,-1,1,-0.14035087719298245,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,percussion instrument,smartphone,-1,7,-0.9998546772545102,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,satellite,bicycle,-1,5,-0.9934644831942089,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,satellite,formula one circuit,1,1,0.9963356355044137,1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,satellite,helicopter,-1,1,-0.9999999999999973,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,satellite,industrial robot,-1,2,-0.9633826751839235,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,satellite,merchant ship,-1,1,-0.9649116617423402,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,satellite,observatory,1,0,0.5087719298245613,1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,satellite,oil tanker,-1,0,-0.2807017344551303,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,satellite,percussion instrument,1,0,-0.2975258481123816,-1.0,0,0.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,satellite,skyscraper,-1,0,-0.4858322855875817,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,satellite,smartphone,-1,6,-0.9998546782303341,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,satellite,space station,1,3,0.9994647580214963,1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,satellite,spacecraft,-1,0,-0.47200193983976213,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,satellite,submarine,1,0,0.5964912280701754,1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,satellite,wind turbine,-1,1,-0.971959299184561,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,skyscraper,bicycle,-1,5,-0.9934642974896221,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,skyscraper,industrial robot,-1,2,-0.9984366881105649,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,smartphone,bicycle,1,0,0.5383540598517603,1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,smartphone,industrial robot,1,3,0.9998538595583475,1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,smartphone,skyscraper,1,5,0.9998546754141296,1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,space station,bicycle,-1,8,-0.9934644903211919,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,space station,formula one circuit,-1,1,-0.9999999998232675,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,space station,helicopter,-1,4,-0.9999999999999916,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,space station,industrial robot,-1,6,-0.9984716721862307,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,space station,merchant ship,-1,4,-0.9649118979507044,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,space station,observatory,-1,2,-0.9999249082730551,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,space station,oil tanker,-1,3,-0.9473684109192071,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,space station,percussion instrument,-1,2,-0.9996834507882232,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,space station,skyscraper,-1,3,-0.8551550907074063,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,space station,smartphone,-1,9,-0.9998546783384151,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,space station,spacecraft,-1,3,-0.8589713896724694,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,space station,submarine,-1,2,-0.9433793507951492,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,space station,wind turbine,-1,5,-0.9896317863982946,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,spacecraft,bicycle,-1,5,-0.9934644324444308,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,spacecraft,formula one circuit,1,1,0.490372830287962,1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,spacecraft,helicopter,-1,1,-0.9824556263639662,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,spacecraft,industrial robot,-1,2,-0.9984612642949422,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,spacecraft,merchant ship,-1,0,-0.9648494907145734,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,spacecraft,percussion instrument,1,1,0.07017543859649122,1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,spacecraft,skyscraper,1,0,-0.2456140350877193,-1.0,0,0.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,spacecraft,smartphone,-1,5,-0.9998546774607128,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,spacecraft,wind turbine,-1,1,-0.9885416787744182,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,submarine,bicycle,-1,6,-0.9934644865916064,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,submarine,formula one circuit,1,0,0.15789473684210523,1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,submarine,helicopter,-1,2,-0.9999999999999956,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,submarine,industrial robot,-1,3,-0.9984710036860972,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,submarine,merchant ship,-1,2,-0.9824556490908759,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,submarine,observatory,-1,0,-0.9718329907552713,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,submarine,oil tanker,-1,1,-0.9649122664190583,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,submarine,percussion instrument,-1,0,-0.3153027836819624,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,submarine,skyscraper,-1,1,-0.8722462524253299,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,submarine,smartphone,-1,7,-0.9998546782818559,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,submarine,spacecraft,-1,1,-0.8936439091608426,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,submarine,wind turbine,-1,2,-0.9895646525048685,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,wind turbine,bicycle,-1,3,-0.9934622857000394,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,wind turbine,formula one circuit,1,3,0.9720545574523659,1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,wind turbine,industrial robot,-1,0,-0.2787130349887334,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,wind turbine,merchant ship,1,0,0.9505811011998165,1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,wind turbine,percussion instrument,1,2,0.9707272868003544,1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,wind turbine,skyscraper,1,1,0.9504264187488083,1.0,1,1.0,0.0
man-made_object,man-made_object,False,gpt3_few_shot_cardinality,wind turbine,smartphone,-1,4,-0.9998546449072524,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,wikidata,bicycle,industrial robot,1,2,0.01754385964912279,1.0,1,1.0,0.0
man-made_object,man-made_object,False,wikidata,formula one circuit,bicycle,-1,7,0.992689435463482,1.0,0,0.0,0.0
man-made_object,man-made_object,False,wikidata,formula one circuit,industrial robot,-1,4,0.9927222401645978,1.0,0,0.0,0.0
man-made_object,man-made_object,False,wikidata,formula one circuit,merchant ship,-1,2,0.9921054813757282,1.0,0,0.0,0.0
man-made_object,man-made_object,False,wikidata,formula one circuit,percussion instrument,-1,0,0.32598983511908025,1.0,0,0.0,0.0
man-made_object,man-made_object,False,wikidata,formula one circuit,skyscraper,-1,1,-0.6491228070175439,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,wikidata,formula one circuit,smartphone,-1,7,0.9750462659537878,1.0,0,0.0,0.0
man-made_object,man-made_object,False,wikidata,helicopter,bicycle,-1,4,0.48661243209611205,1.0,0,0.0,0.0
man-made_object,man-made_object,False,wikidata,helicopter,formula one circuit,1,2,-0.9921795226913878,-1.0,0,0.0,0.0
man-made_object,man-made_object,False,wikidata,helicopter,industrial robot,-1,1,0.48806075709801283,1.0,0,0.0,0.0
man-made_object,man-made_object,False,wikidata,helicopter,merchant ship,1,0,-0.5614035087719298,-1.0,0,0.0,0.0
man-made_object,man-made_object,False,wikidata,helicopter,percussion instrument,1,2,-0.18206628473809436,-1.0,0,0.0,0.0
man-made_object,man-made_object,False,wikidata,helicopter,skyscraper,1,1,-0.992818836987787,-1.0,0,0.0,0.0
man-made_object,man-made_object,False,wikidata,helicopter,smartphone,-1,4,0.45976076994773923,1.0,0,0.0,0.0
man-made_object,man-made_object,False,wikidata,helicopter,wind turbine,-1,0,-0.543859649122807,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,wikidata,merchant ship,bicycle,-1,4,0.10526315789473685,1.0,0,0.0,0.0
man-made_object,man-made_object,False,wikidata,merchant ship,industrial robot,-1,1,0.42273528812671907,1.0,0,0.0,0.0
man-made_object,man-made_object,False,wikidata,merchant ship,percussion instrument,1,2,-0.5614035087719298,-1.0,0,0.0,0.0
man-made_object,man-made_object,False,wikidata,merchant ship,skyscraper,1,0,-0.9928015362991678,-1.0,0,0.0,0.0
man-made_object,man-made_object,False,wikidata,merchant ship,smartphone,-1,5,0.10526315789473685,1.0,0,0.0,0.0
man-made_object,man-made_object,False,wikidata,observatory,bicycle,-1,6,0.9810374049067597,1.0,0,0.0,0.0
man-made_object,man-made_object,False,wikidata,observatory,formula one circuit,1,1,-0.6140350877192983,-1.0,0,0.0,0.0
man-made_object,man-made_object,False,wikidata,observatory,helicopter,-1,1,0.9626562167357663,1.0,0,0.0,0.0
